HMD0_tx,HMD0_ty,HMD0_tz,controller3_tx,controller3_ty,controller3_tz,controller6_tx,controller6_ty,controller6_tz,generic9_tx,generic9_ty,generic9_tz,generic7_tx,generic7_ty,generic7_tz,generic8_tx,generic8_ty,generic8_tz
-8.369192,157.555023,-16.566326,-6.800413,116.032974,-48.966473,-28.705091,77.540367,1.992379,-13.752341,100.064804,-13.568033,9.971947,10.626983,-27.071365,-8.858636,9.322347,5.217216
-8.322866,157.536972,-16.551609,-6.752293,116.098816,-48.930733,-28.677967,77.478958,2.122586,-13.741189,100.082024,-13.590129,9.976485,10.63302,-27.070103,-8.872138,9.353533,5.207713
-8.270254,157.525879,-16.533777,-6.704598,116.169434,-48.906448,-28.652193,77.425377,2.250331,-13.683563,100.048401,-13.556414,9.982217,10.648684,-27.068901,-8.849575,9.333452,5.229684
-8.21294,157.505646,-16.500233,-6.672112,116.205261,-48.876274,-28.631472,77.362144,2.408225,-13.705816,100.086845,-13.584184,10.006558,10.641224,-27.050068,-8.869721,9.381979,5.215793
-8.147871,157.498871,-16.471905,-6.642368,116.229904,-48.85778,-28.603083,77.311134,2.553157,-13.643909,100.057663,-13.540518,10.014631,10.64524,-27.042885,-8.836813,9.351818,5.24214
-8.098649,157.488663,-16.429548,-6.621128,116.232361,-48.824268,-28.591871,77.260544,2.717949,-13.625622,100.057068,-13.527003,10.018325,10.643295,-27.028826,-8.877769,9.435987,5.208952
-8.050511,157.471588,-16.392256,-6.597463,116.213516,-48.810562,-28.568813,77.187515,2.869153,-13.587067,100.025391,-13.488601,10.017145,10.621995,-27.030806,-8.885,9.433226,5.203148
-7.985098,157.453934,-16.330515,-6.551198,116.192429,-48.77066,-28.538866,77.113647,3.044453,-13.602713,100.054718,-13.488261,10.025686,10.612941,-27.017715,-8.945943,9.530823,5.173952
-7.924277,157.443665,-16.275249,-6.490643,116.191055,-48.736404,-28.51207,77.054817,3.202016,-13.554245,100.025139,-13.447186,10.024689,10.612698,-27.016241,-8.922964,9.499808,5.19308
-7.867538,157.437653,-16.220852,-6.460183,116.169762,-48.692463,-28.496708,77.019279,3.371125,-13.546743,100.039963,-13.443285,10.03947,10.631136,-27.00403,-8.961763,9.572319,5.160444
