HMD0_tx,HMD0_ty,HMD0_tz,controller3_tx,controller3_ty,controller3_tz,controller6_tx,controller6_ty,controller6_tz,generic9_tx,generic9_ty,generic9_tz,generic7_tx,generic7_ty,generic7_tz,generic8_tx,generic8_ty,generic8_tz
5.182684,163.218185,3.103235,18.876469,89.975266,-11.645597,-7.013173,90.803574,-12.919766,6.389459,96.553764,4.636701,32.705677,13.172153,15.223347,-15.781954,9.795615,11.636949
4.94709,163.162643,3.403265,18.792509,90.185608,-11.544617,-7.112056,90.818634,-12.7829,6.166697,96.688156,4.303875,32.694805,13.221251,15.160007,-15.832985,9.775187,11.615543
4.765316,163.103088,3.724773,18.752665,90.32135,-11.480735,-7.22562,90.901665,-12.702388,6.119533,96.680771,4.092709,32.656563,13.264074,15.151222,-15.791366,9.647675,11.690126
4.606988,163.092056,3.9603,18.727869,90.501968,-11.521547,-7.291554,91.036491,-12.62617,6.115319,96.644142,3.921124,32.638359,13.344113,15.113804,-15.784543,9.627961,11.665391
4.441241,163.117188,4.158204,18.659952,90.742378,-11.583719,-7.39659,91.286865,-12.63777,6.070185,96.652458,3.667923,32.518814,13.515667,15.007523,-15.808403,9.599465,11.67354
4.354147,163.170853,4.294372,18.674665,91.010674,-11.718182,-7.444088,91.522263,-12.658828,6.083224,96.670082,3.478267,32.665119,13.612351,14.737128,-15.787884,9.614553,11.648635
4.307593,163.22818,4.41507,18.665737,91.239822,-11.802837,-7.53397,91.869499,-12.781762,6.156788,96.704102,3.25941,32.899342,13.737829,14.345222,-15.758912,9.556442,11.646426
4.319673,163.289291,4.493633,18.649742,91.528748,-11.988221,-7.594093,92.218018,-12.927205,6.158079,96.827766,3.063113,33.084534,13.698792,13.940676,-15.720486,9.562377,11.622418
4.318203,163.321884,4.551593,18.535892,91.864914,-12.151921,-7.675486,92.596405,-13.148262,6.283258,96.909554,2.905152,33.096512,13.313524,13.575826,-15.752758,9.583345,11.617694
4.390235,163.318207,4.555452,18.467844,92.197739,-12.351574,-7.726646,92.942223,-13.383827,6.406438,97.005096,2.762746,33.279537,13.199215,13.632264,-15.731281,9.597365,11.5967
4.519116,163.28215,4.554449,18.371065,92.512093,-12.500158,-7.772863,93.263161,-13.660025,6.607465,97.030365,2.651644,33.407787,13.204848,13.628012,-15.702096,9.576423,11.600161
4.667286,163.253494,4.48689,18.239281,92.837433,-12.66299,-7.788985,93.519356,-13.949087,6.843274,97.004395,2.595017,33.513474,13.033231,13.727057,-15.669903,9.601821,11.603602
4.811867,163.223953,4.359484,18.029263,93.141632,-12.810739,-7.834634,93.729546,-14.280074,7.113305,96.884651,2.599244,33.516571,13.026163,13.870704,-15.682911,9.662095,11.58403
5.001993,163.175034,4.180282,17.84074,93.354485,-12.929116,-7.874927,93.8386,-14.618236,7.326556,96.742188,2.616729,33.61541,12.958454,13.893965,-15.66456,9.678334,11.567007
5.244318,163.115158,3.956494,17.667847,93.464211,-13.022366,-7.889822,93.869774,-14.954469,7.526294,96.566734,2.680644,33.583393,12.935985,13.970575,-15.603254,9.631495,11.586562
5.466235,163.075455,3.649333,17.466263,93.491898,-13.093019,-7.84731,93.790466,-15.273773,7.69755,96.402924,2.733395,33.674408,12.913383,13.966898,-15.571379,9.643393,11.567282
5.664886,163.058716,3.233807,17.268154,93.481041,-13.183332,-7.770611,93.616028,-15.55433,7.936798,96.245056,2.918783,33.614277,12.932397,13.991706,-15.583117,9.715567,11.505975
5.871705,162.998337,2.762543,17.093842,93.361115,-13.268157,-7.690235,93.389084,-15.84614,8.106511,96.134148,3.073134,33.658291,12.882621,13.962929,-15.562868,9.716542,11.458704
6.134766,162.926071,2.228357,17.068928,93.148483,-13.379362,-7.61202,93.125237,-16.133022,8.269304,96.027702,3.279513,33.621658,12.880625,13.964955,-15.539558,9.696522,11.452014
6.350193,162.831909,1.626834,17.04657,92.887299,-13.496512,-7.525287,92.858955,-16.421284,8.484184,95.880547,3.557446,33.653431,12.855486,13.946164,-15.551426,9.703094,11.448827
6.570719,162.726883,0.912668,17.092358,92.60334,-13.690844,-7.443428,92.606239,-16.725842,8.668289,95.728806,3.90412,33.610554,12.88409,13.935017,-15.57523,9.737361,11.420856
6.77296,162.538696,0.170809,17.187069,92.2286,-13.858152,-7.388746,92.334358,-17.052641,8.887843,95.502602,4.366156,33.657867,12.879361,13.876794,-15.551655,9.768548,11.397676
6.989468,162.264694,-0.652863,17.354555,91.755447,-14.083625,-7.318967,92.04287,-17.385174,9.027631,95.206604,4.870637,33.611427,12.887097,13.826291,-15.520639,9.753572,11.36821
7.165601,161.890198,-1.515229,17.511072,91.255226,-14.292608,-7.258846,91.694748,-17.717104,9.11769,94.823021,5.427198,33.618187,12.882502,13.783611,-15.522578,9.761991,11.362549
7.360353,161.406616,-2.454308,17.711546,90.712051,-14.566581,-7.183052,91.2957,-18.047867,9.298748,94.286003,6.136402,33.621223,12.878604,13.731107,-15.507692,9.761787,11.346656
7.508588,160.775665,-3.421757,17.929335,90.13382,-14.831298,-7.072217,90.779305,-18.337011,9.402685,93.659615,6.854257,33.619957,12.857659,13.701272,-15.532887,9.764997,11.348061
7.684802,160.004364,-4.403742,18.180429,89.49781,-15.154263,-6.969002,90.193054,-18.631336,9.55628,92.913246,7.665538,33.625942,12.873033,13.701717,-15.530537,9.764228,11.300661
7.812049,159.076569,-5.402211,18.416697,88.739899,-15.462324,-6.823463,89.454552,-18.886278,9.608307,92.074677,8.455551,33.643803,12.865138,13.716716,-15.575604,9.757105,11.278768
7.927413,157.981339,-6.381428,18.627806,87.874992,-15.793159,-6.683103,88.606758,-19.129213,9.758782,91.116562,9.34856,33.659245,12.882249,13.716578,-15.576241,9.720716,11.252063
8.02226,156.732925,-7.36497,18.806822,86.879776,-16.103828,-6.536066,87.618263,-19.374435,9.700084,90.144661,10.124474,33.662388,12.884912,13.716451,-15.602164,9.724189,11.283002
8.103024,155.359253,-8.319901,18.959852,85.788361,-16.395247,-6.442935,86.585342,-19.625154,9.762429,89.030815,10.99311,33.654003,12.887113,13.71601,-15.613367,9.725067,11.314603
8.172709,153.879761,-9.280625,19.100922,84.648132,-16.658487,-6.37327,85.418259,-19.857946,9.616866,87.99279,11.725575,33.617107,12.889174,13.715561,-15.683515,9.709429,11.343008
8.214155,152.256027,-10.1917,19.241371,83.430756,-16.948284,-6.336293,84.216393,-20.121487,9.666613,86.803375,12.550933,33.612831,12.876041,13.715095,-15.716565,9.691538,11.381189
8.254625,150.506073,-11.122515,19.37668,82.120361,-17.255861,-6.252919,82.888306,-20.361732,9.622639,85.645317,13.263355,33.62574,12.876735,13.723536,-15.722961,9.669468,11.388141
8.273112,148.647202,-11.986714,19.472712,80.800079,-17.562422,-6.177858,81.550842,-20.588287,9.656832,84.425163,13.990786,33.64922,13.007635,13.562594,-15.730465,9.665361,11.404833
8.300307,146.715149,-12.854684,19.588566,79.479317,-17.870264,-6.087988,80.173607,-20.818193,9.636806,83.235275,14.645708,33.53101,13.023425,13.569628,-15.752318,9.665062,11.419792
8.320333,144.695663,-13.645818,19.711954,78.11187,-18.161505,-6.043083,78.850609,-21.062716,9.667303,82.001007,15.257625,33.497105,13.07215,13.463898,-15.787449,9.664615,11.447208
8.333409,142.620193,-14.422159,19.82003,76.766212,-18.487183,-6.028732,77.541786,-21.301394,9.695693,80.796524,15.809999,33.347179,13.132371,13.453596,-15.781486,9.662414,11.455575
8.31757,140.505493,-15.149108,19.869921,75.460472,-18.805319,-6.039107,76.275047,-21.604176,9.767282,79.56601,16.30146,33.298058,13.137567,13.398464,-15.772913,9.648984,11.455096
8.319818,138.37149,-15.846791,19.942055,74.131104,-19.122442,-6.064796,74.999664,-21.936804,9.903471,78.276268,16.792095,33.231911,13.180717,13.374737,-15.758082,9.63896,11.453759
8.341393,136.215256,-16.494392,20.032713,72.745163,-19.427042,-6.141611,73.782188,-22.293348,9.817506,77.106697,17.122646,33.249401,13.150006,13.362165,-15.755696,9.633818,11.450262
8.350982,134.106125,-17.124094,20.091949,71.400986,-19.745445,-6.202821,72.536812,-22.615108,9.928828,75.798477,17.572472,33.196667,13.164369,13.348266,-15.777291,9.635948,11.450242
8.299324,132.053574,-17.758564,20.115152,70.101227,-20.144159,-6.285183,71.290474,-22.969219,10.016923,74.549126,17.923868,33.215542,13.106486,13.357043,-15.787504,9.609248,11.452545
8.289839,130.027374,-18.33024,20.203955,68.802666,-20.547506,-6.332735,70.071915,-23.324903,10.083677,73.373543,18.137733,33.18845,13.11292,13.310874,-15.773624,9.598336,11.422861
8.308767,128.027649,-18.873024,20.364668,67.497314,-20.920305,-6.378062,68.882767,-23.672127,10.316354,72.114037,18.499907,33.149551,13.108335,13.283037,-15.752611,9.57138,11.402136
8.280323,126.101456,-19.382925,20.449867,66.265038,-21.323151,-6.39145,67.685066,-24.016928,10.411427,70.970184,18.724464,33.216274,13.013906,13.291844,-15.747703,9.536183,11.378579
8.224771,124.273788,-19.88637,20.451017,65.18396,-21.763031,-6.40439,66.485031,-24.372305,10.550835,69.741348,18.975727,33.200157,13.001415,13.274453,-15.7442,9.525663,11.363098
8.188012,122.499626,-20.318745,20.540369,64.117371,-22.187424,-6.383238,65.329071,-24.689756,10.595489,68.641159,19.106056,33.170925,13.001727,13.243895,-15.730392,9.515828,11.334825
8.170549,120.797081,-20.757511,20.750715,63.064293,-22.652401,-6.325379,64.195915,-25.000797,10.792837,67.475121,19.350912,33.142334,13.002378,13.211085,-15.698845,9.480391,11.317342
8.115952,119.168671,-21.142138,20.884565,62.110378,-23.110924,-6.292767,63.132652,-25.340086,10.838254,66.556946,19.417959,33.083935,12.977904,13.162627,-15.674617,9.478027,11.279343
8.041346,117.644089,-21.561867,20.982439,61.242786,-23.610851,-6.22939,62.114414,-25.663195,11.147303,65.484482,19.694407,33.053284,12.980959,13.134014,-15.64655,9.443106,11.255983
7.968182,116.138596,-21.895393,21.078485,60.368259,-24.030972,-6.177052,61.151413,-25.97912,11.280356,64.563873,19.823076,33.050831,12.941851,13.038582,-15.618556,9.417836,11.23709
7.931178,114.703743,-22.240635,21.24593,59.525711,-24.458202,-6.095135,60.239643,-26.299047,11.387322,63.661446,19.935989,33.033264,12.940449,13.010174,-15.577691,9.404967,11.2145
7.862905,113.331947,-22.532877,21.314306,58.698055,-24.837578,-5.990946,59.339836,-26.611355,11.447605,62.777363,20.018566,33.028084,12.93895,12.981644,-15.551898,9.408792,11.178291
7.791531,112.047012,-22.848536,21.38456,57.97728,-25.246204,-5.873845,58.438663,-26.911505,11.481401,61.90514,20.058092,33.028034,12.936885,12.943883,-15.504464,9.359461,11.155742
7.712179,110.779251,-23.097599,21.438795,57.239075,-25.597303,-5.762319,57.63493,-27.197056,11.52738,61.047169,20.056036,33.048416,12.891614,12.922744,-15.479829,9.345527,11.103696
7.649191,109.571205,-23.319201,21.544197,56.591949,-25.949465,-5.639732,56.870152,-27.478096,11.607426,60.21719,19.9883,33.05238,12.881371,12.879148,-15.444943,9.303782,11.068892
7.564904,108.440651,-23.519085,21.618185,55.973434,-26.287094,-5.531903,56.176521,-27.745159,11.709871,59.436253,19.867851,33.063824,12.818406,12.869248,-15.433946,9.295219,11.029421
7.493267,107.396088,-23.716829,21.706247,55.425434,-26.648249,-5.42063,55.54446,-28.0093,11.798732,58.707645,19.705132,33.07515,12.811304,12.823819,-15.425889,9.254981,10.992469
7.417485,106.415962,-23.898012,21.752476,54.87685,-27.007172,-5.279446,54.946819,-28.276096,11.846313,57.992992,19.497969,33.118931,12.763115,12.781952,-15.410079,9.262001,10.916414
7.323446,105.523811,-24.040348,21.785816,54.421673,-27.360979,-5.163858,54.352783,-28.515303,11.86808,57.283783,19.273249,33.143349,12.76319,12.716526,-15.38378,9.197529,10.860835
7.245224,104.696732,-24.169188,21.802547,53.988277,-27.686665,-5.073812,53.838341,-28.746778,11.888925,56.589745,19.039616,33.211754,12.719051,12.67384,-15.395458,9.190833,10.784657
7.155804,103.903984,-24.264103,21.81654,53.588112,-27.971752,-4.986724,53.340885,-28.945028,11.934478,55.908054,18.800602,33.259346,12.724979,12.586062,-15.389184,9.139414,10.71279
7.06785,103.163681,-24.37071,21.792521,53.24754,-28.235331,-4.970213,52.905689,-29.14823,11.998697,55.241673,18.552557,33.316547,12.693886,12.500819,-15.407657,9.102225,10.607933
6.975687,102.470482,-24.449631,21.731451,52.957821,-28.468737,-4.964547,52.475613,-29.37595,12.055374,54.604549,18.284595,33.34705,12.702418,12.398198,-15.404998,9.103171,10.499814
6.900319,101.849739,-24.527016,21.649048,52.657677,-28.684843,-4.989393,52.076683,-29.610018,12.09791,53.997921,18.011391,33.409843,12.683043,12.335856,-15.432619,9.124901,10.429686
6.830514,101.289482,-24.585293,21.551378,52.410267,-28.840309,-5.031564,51.647797,-29.823597,12.128607,53.432186,17.760351,33.446808,12.686116,12.273071,-15.42327,9.0738,10.396174
6.755477,100.793388,-24.65992,21.476875,52.222763,-29.024418,-5.120291,51.317776,-30.032721,12.152058,52.914188,17.539324,33.504272,12.689994,12.197544,-15.44887,9.092509,10.344539
6.677714,100.332741,-24.707026,21.430971,52.120586,-29.188231,-5.223778,50.995136,-30.225008,12.178158,52.430317,17.331942,33.539219,12.698936,12.133586,-15.478627,9.078915,10.289153
6.603535,99.927994,-24.760283,21.465569,52.098972,-29.390108,-5.381957,50.751244,-30.408016,12.204291,51.987949,17.138187,33.571037,12.672014,12.077219,-15.481162,9.064352,10.239471
6.536101,99.564423,-24.790009,21.529654,52.103813,-29.570372,-5.555215,50.514694,-30.598307,12.208554,51.582069,16.954279,33.580719,12.672024,12.030437,-15.480002,9.062822,10.196321
6.460608,99.263283,-24.821527,21.597019,52.126675,-29.731762,-5.776074,50.32803,-30.803328,12.205963,51.212818,16.783731,33.62405,12.633024,11.996069,-15.491302,9.089056,10.164292
6.386085,99.014107,-24.841187,21.608704,52.130638,-29.814619,-5.976406,50.111393,-30.967627,12.204525,50.866684,16.622492,33.650394,12.635193,11.951902,-15.475223,9.037664,10.149657
6.312802,98.829926,-24.857096,21.561066,52.116272,-29.844921,-6.187088,49.956547,-31.118837,12.204273,50.560646,16.472342,33.738464,12.517965,11.967782,-15.497128,9.076909,10.119967
6.23716,98.716087,-24.858479,21.447796,52.123936,-29.838249,-6.378673,49.786621,-31.239508,12.222002,50.297367,16.335863,33.722569,12.501183,11.95563,-15.453061,9.036693,10.119667
6.177384,98.664093,-24.847017,21.406294,52.121834,-29.853577,-6.586621,49.706615,-31.361441,12.234114,50.078743,16.220758,33.800945,12.342067,12.030019,-15.437447,9.049011,10.113856
6.145999,98.681549,-24.830526,21.456295,52.140736,-29.883316,-6.74805,49.622066,-31.452059,12.234509,49.90691,16.168339,33.783661,12.325678,12.033537,-15.41134,9.035026,10.118854
6.092731,98.770477,-24.781815,21.491352,52.183907,-29.893635,-6.910179,49.626694,-31.538031,12.233357,49.780998,16.103271,33.820236,12.202394,12.109535,-15.440579,9.097972,10.085072
6.042954,98.950317,-24.744869,21.495274,52.273621,-29.915718,-7.024012,49.661488,-31.566978,12.231896,49.703297,16.039888,33.788288,12.187261,12.110562,-15.389974,9.042732,10.104225
5.994765,99.193489,-24.668581,21.478739,52.315201,-29.892269,-7.108448,49.807358,-31.557383,12.230618,49.695621,15.980845,33.778099,12.097707,12.169847,-15.36588,9.058094,10.099905
5.985596,99.516617,-24.592155,21.514782,52.344845,-29.85388,-7.120986,49.963673,-31.490084,12.236618,49.741749,15.92092,33.751545,12.074191,12.197539,-15.352954,9.055736,10.115775
5.950279,99.951149,-24.48741,21.455856,52.388542,-29.80102,-7.102206,50.212437,-31.403345,12.257894,49.84285,15.852603,33.727352,12.015221,12.256347,-15.355109,9.080508,10.118449
5.919609,100.502617,-24.395205,21.375639,52.57428,-29.759552,-7.083105,50.558796,-31.302679,12.260645,50.005577,15.778925,33.707138,11.994921,12.292243,-15.321269,9.058723,10.148212
5.907009,101.154999,-24.254539,21.298788,52.797665,-29.699709,-7.05624,51.026249,-31.212635,12.261586,50.220497,15.696316,33.706646,11.935834,12.36022,-15.314101,9.067972,10.166518
5.919783,101.909615,-24.104971,21.25795,53.112621,-29.627689,-7.024377,51.57917,-31.099392,12.264537,50.511284,15.593065,33.694904,11.9238,12.395952,-15.247366,9.016932,10.21976
5.925052,102.795433,-23.932419,21.142372,53.547089,-29.550718,-6.997835,52.261059,-30.9828,12.287948,50.876881,15.466397,33.732563,11.830639,12.467616,-15.221985,8.964345,10.275982
5.934875,103.811989,-23.731897,20.988993,54.128586,-29.455086,-6.936165,53.006397,-30.85124,12.294017,51.305889,15.316954,33.73822,11.826384,12.490298,-15.205028,8.976112,10.274632
5.983762,104.956421,-23.494553,20.834589,54.80994,-29.31749,-6.885702,53.968796,-30.726267,12.291039,51.81012,15.134251,33.815884,11.708335,12.585184,-15.166224,8.922276,10.327809
6.065778,106.218513,-23.196835,20.639389,55.58028,-29.125854,-6.849514,55.029045,-30.608805,12.276604,52.371323,14.912094,33.825504,11.693501,12.61796,-15.170977,8.927519,10.346772
6.160666,107.653618,-22.849791,20.430782,56.514729,-28.91984,-6.804658,56.278767,-30.481468,12.270548,53.01358,14.633458,33.869377,11.587461,12.729152,-15.180066,8.913727,10.39386
6.249996,109.237923,-22.435028,20.230667,57.638283,-28.717209,-6.735071,57.597027,-30.351458,12.285466,53.730293,14.293348,33.851234,11.564546,12.77809,-15.155442,8.873355,10.435493
6.380718,111.003708,-21.946117,20.094519,58.976013,-28.548283,-6.587747,59.110821,-30.207762,12.289922,54.526455,13.898416,33.858448,11.481368,12.853724,-15.130231,8.872428,10.445856
6.48849,112.921288,-21.363277,19.99859,60.478882,-28.415918,-6.41903,60.73756,-30.052435,12.275495,55.430378,13.422223,32.868397,12.559572,12.310933,-15.096722,8.838861,10.469434
6.621304,115.030457,-20.721861,19.922033,62.185638,-28.321983,-6.1204,62.563049,-29.86371,12.265359,56.433014,12.867909,32.737598,12.56076,12.303645,-15.044462,8.814071,10.480883
6.733136,117.300552,-19.981007,19.844168,64.095444,-28.189852,-5.895871,64.706177,-29.708881,12.261587,57.525368,12.252593,32.64098,12.546248,12.311975,-14.983717,8.770535,10.478361
6.874205,119.74984,-19.183989,19.738333,66.240761,-28.010187,-5.574893,67.052574,-29.511042,12.256923,58.756569,11.549037,32.515228,12.571387,12.30232,-14.973713,8.80529,10.443908
6.99386,122.34391,-18.31941,19.534796,68.6287,-27.723829,-5.291211,69.681496,-29.34148,12.274859,60.113239,10.999174,32.408615,12.563409,12.277403,-14.898171,8.738741,10.4634
7.138449,125.102982,-17.428923,19.39193,71.280663,-27.378403,-4.987557,72.582565,-29.131802,13.916807,62.005959,14.442178,32.469383,12.428586,12.27809,-14.905199,8.762636,10.412361
7.266583,128.001694,-16.479937,19.277784,74.167725,-26.983065,-4.594368,75.740334,-28.807896,13.689533,64.001854,13.724076,32.440708,12.427778,12.26897,-14.872301,8.721466,10.376054
7.392068,131.054214,-15.543505,19.28825,77.315918,-26.642088,-4.078383,79.178986,-28.318146,13.435362,66.199699,12.96477,32.48481,12.398765,12.251889,-14.870518,8.714346,10.303948
7.503725,134.251251,-14.554664,19.362387,80.676353,-26.245813,-3.601749,82.872124,-27.687443,13.229732,68.332008,12.282129,32.491184,12.40994,12.206833,-14.865973,8.714713,10.235363
7.608724,137.600311,-13.57674,19.44665,84.142509,-25.803387,-3.036627,86.665932,-26.88434,12.054628,71.635025,10.757145,32.443474,12.366671,12.151269,-14.894063,8.743123,10.163812
7.716475,141.087158,-12.575397,19.526409,87.579506,-25.254341,-2.619002,90.526047,-26.035152,12.085643,73.976776,10.061702,32.513863,12.365803,12.102145,-14.906129,8.707954,10.103707
7.793156,144.718536,-11.590685,19.526571,90.886436,-24.645546,-2.255184,94.306541,-25.147085,12.275343,76.403564,9.394467,32.581913,12.377523,12.051331,-15.011448,8.773568,10.013758
7.869689,148.508423,-10.612221,19.449221,94.057083,-23.88382,-2.032714,98.120712,-24.200043,12.274824,79.40052,8.480698,32.710735,12.411927,11.977353,-15.120018,8.812943,9.909753
7.936674,152.421341,-9.654675,19.355576,96.991898,-23.020691,-1.895928,101.82489,-23.212526,12.117436,82.784836,7.459025,32.883488,12.483081,11.887975,-15.30796,8.99317,9.654963
8.021292,156.432053,-8.752436,19.277443,99.830879,-21.995592,-1.983129,105.540184,-22.361473,12.182635,86.414131,6.417686,33.140488,12.549174,11.700286,-15.564739,9.143175,9.359244
8.076674,160.483154,-7.898594,19.236603,102.539528,-20.837698,-2.20609,108.966499,-21.542564,12.196561,90.367271,5.277924,33.460613,12.689576,11.421323,-16.012125,9.407815,8.874932
8.153717,164.542114,-7.128122,19.277113,105.214104,-19.732563,-2.471147,112.088379,-20.796425,12.499861,94.129509,4.325622,34.005337,12.845518,10.929776,-16.495333,9.665165,8.188111
8.189646,168.446609,-6.372345,19.47542,107.788757,-18.719938,-2.877702,114.739273,-20.239717,12.350431,98.398788,3.289836,34.496475,13.192207,10.106028,-17.125664,10.419015,7.156902
8.234286,172.085571,-5.65017,19.780165,110.210617,-17.936884,-3.259795,117.033493,-19.7978,10.600375,103.810577,1.141512,35.217659,14.067592,9.29407,-18.18033,12.483468,5.696824
8.231944,175.307205,-4.823239,20.141312,112.450546,-17.342508,-3.842697,119.041321,-19.607512,10.414677,107.863197,0.359144,36.171623,16.467609,8.431055,-18.768078,15.50454,4.532495
8.197329,178.069778,-4.046799,20.520386,114.413124,-16.884739,-4.189346,120.572701,-19.322935,9.705814,111.981598,-0.706643,36.910419,19.436079,7.877707,-18.718575,18.550224,3.824206
8.184728,180.526993,-3.181676,20.943272,116.130135,-16.599361,-4.761431,121.957504,-19.250441,9.561474,115.610977,-1.388581,37.065907,21.883509,7.69118,-18.946188,20.962603,3.88984
8.09952,182.699219,-2.470556,21.403736,117.547836,-16.322136,-5.152747,122.933144,-19.115595,9.371533,118.976944,-2.190282,37.145233,23.703991,8.375317,-18.608934,23.09198,4.175395
8.082132,184.785172,-1.746573,21.876087,118.740387,-16.086624,-5.663302,123.673622,-19.09811,9.167192,122.037781,-2.731962,36.669754,25.49008,9.198135,-17.917095,24.286888,5.130888
8.033908,186.707321,-1.112669,22.155239,119.612991,-15.857009,-5.969321,124.008507,-18.964182,8.924321,124.863037,-3.119851,35.861473,27.194912,9.829833,-17.093031,25.788124,5.842393
7.996867,188.336411,-0.560961,22.490105,120.103989,-15.593305,-6.370563,124.19519,-18.885996,8.853012,127.204636,-2.930195,35.245426,28.724152,10.508235,-16.177149,27.620811,7.094434
7.823122,189.552246,-0.183181,22.953365,120.311867,-15.184666,-6.690303,124.211861,-18.717489,8.880873,128.981094,-2.499431,34.725304,29.684214,11.311163,-14.951613,27.767378,8.406542
7.755495,190.567978,0.29324,23.197901,120.385399,-14.735305,-7.003029,124.084152,-18.572809,8.989275,130.137024,-1.916961,34.233727,30.622293,11.933985,-14.326009,28.866655,9.128594
7.632453,191.298676,0.828639,23.336697,120.286415,-14.262558,-7.306985,123.840485,-18.421175,8.928518,130.816284,-1.484176,33.569679,31.642992,12.282857,-13.967908,29.375589,9.513552
7.553583,191.652222,1.301389,23.247942,120.167404,-13.947807,-7.56017,123.460983,-18.270731,9.070816,131.171356,-1.021616,33.386513,32.157955,12.576361,-13.66602,29.899477,9.638585
7.361582,191.614365,1.70127,23.545128,119.675179,-13.50978,-7.857881,122.965492,-18.175783,9.114526,130.989044,-0.864857,33.481247,32.257843,12.911884,-13.379495,29.626534,9.774581
7.265701,191.430969,2.107903,23.722149,119.132278,-13.254347,-8.103399,122.388046,-18.080902,9.035757,130.59639,-0.790523,33.51125,32.166573,12.920957,-13.473668,29.533243,9.59901
7.06588,191.030334,2.520134,23.709652,118.591766,-13.105528,-8.395865,121.782257,-18.033188,8.98577,129.912888,-0.742639,33.349945,32.026421,12.740199,-13.910629,29.289753,9.353559
6.977118,190.318573,2.889757,23.859539,117.894363,-13.04308,-8.624033,121.08609,-17.9676,8.704587,129.14209,-0.924431,33.518028,31.480446,12.552809,-14.35693,28.596783,9.104198
6.951972,189.242142,3.33674,24.110188,116.952591,-12.915703,-8.895339,120.360138,-17.967012,9.156021,127.80442,-0.320923,33.818954,30.41383,12.407374,-14.863278,27.649775,8.966594
6.902765,187.962128,3.732061,24.250731,116.030632,-12.915932,-9.105458,119.415413,-17.925264,8.679021,125.984856,-0.694798,33.970825,29.163157,12.223116,-15.438429,26.377321,8.808309
6.717902,186.388184,4.026508,24.190023,114.952751,-12.969458,-9.353673,118.396904,-17.928032,8.399385,124.34726,-0.642955,33.947666,27.799751,11.880098,-16.097658,25.199083,8.552772
6.640495,184.528687,4.365837,24.225285,113.68364,-13.072985,-9.48825,117.077614,-17.859913,8.270486,122.341499,-0.6409,34.016453,26.088726,11.627504,-16.557022,23.426659,8.360994
6.706345,182.389587,4.747326,24.290407,112.172295,-13.148423,-9.699807,115.640877,-17.831383,8.181614,120.184868,-0.401649,34.293777,24.006052,11.470847,-16.850218,21.537924,8.290044
6.663064,180.063324,5.008869,24.26713,110.486259,-13.274197,-9.77517,113.874634,-17.683834,8.196465,117.788834,-0.075077,34.409611,21.623854,11.546597,-17.105772,19.046043,8.464511
6.478598,177.500732,5.047279,24.141483,108.575462,-13.457589,-9.90918,111.948715,-17.532381,7.982887,115.231651,0.311737,34.587219,19.069817,11.942556,-17.293528,16.528111,8.937058
6.415889,174.666245,5.171353,24.032219,106.418472,-13.67004,-9.960524,109.593216,-17.338564,8.006495,112.415054,0.887421,34.884384,16.137236,12.483374,-17.304613,13.529625,9.637124
6.353004,171.540176,5.170717,23.889307,104.050156,-13.917518,-10.090208,107.145164,-17.200846,8.042283,109.245262,1.664843,34.976658,13.849442,13.500817,-16.921967,10.862548,10.481939
6.289034,168.277008,5.118146,23.64315,101.602043,-14.149591,-10.108811,104.358932,-17.021103,8.037496,105.765945,2.490365,34.678898,11.803453,14.892866,-16.55773,7.643084,11.628798
6.255761,165.058441,4.917581,23.328352,99.128983,-14.299714,-10.235105,101.495552,-16.879663,8.107424,102.07209,3.429563,36.441795,10.191313,15.362629,-16.365053,4.642485,13.329023
6.180679,162.003983,4.667204,22.978472,96.624763,-14.368779,-10.18466,98.368637,-16.532513,8.149008,97.993149,4.600834,36.683487,9.284044,16.614546,-16.207682,5.066542,14.798652
5.86859,159.244781,4.149857,22.528002,94.180214,-14.517062,-10.133779,95.163895,-16.114912,8.4483,94.078949,6.385215,36.65062,7.754104,16.839582,-16.559357,5.262049,14.312375
5.74085,156.703934,3.796502,22.208977,91.648026,-14.694405,-9.98243,91.853157,-15.672932,8.667886,89.811989,8.023831,35.658611,9.202892,18.214199,-15.291753,6.942358,15.408463
5.670418,154.42041,3.397339,22.162193,89.165245,-14.845266,-9.878839,88.683014,-15.29087,8.636216,85.737328,9.634595,35.989693,8.136604,18.489714,-15.171391,6.867458,14.998681
5.559161,152.473022,2.991702,22.098116,86.882019,-15.165889,-9.80866,85.627289,-15.055793,8.766891,82.840218,11.335065,35.845821,8.588313,19.630245,-14.364171,7.588241,15.948669
5.263845,150.854172,2.42436,21.923698,84.943466,-15.521317,-9.772742,82.899323,-14.867511,8.640426,81.170135,12.710028,36.138615,7.883992,19.750736,-14.485383,7.608015,15.584952
5.116312,149.424255,1.992215,21.856695,83.154488,-15.748552,-9.579182,80.654167,-14.542777,8.349745,80.507942,13.451818,36.352406,7.756763,20.433851,-14.540439,7.506453,15.737909
5.066204,148.078659,1.563788,21.904686,81.418007,-15.770445,-9.371928,78.726517,-14.294174,7.844636,80.102379,14.033208,36.756348,7.13781,20.862734,-14.097134,7.821238,16.063
4.913198,146.901932,1.168833,21.726589,79.844658,-15.737453,-8.995612,77.005836,-13.96294,7.645552,79.987816,14.908984,37.282867,6.735577,21.312263,-13.953395,7.785335,16.327908
