head_x,head_y,head_z,r_controller_x,r_controller_y,r_controller_1_z,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
9.779694,160.633667,-6.97274,31.255302,78.024139,-13.741616,-26.641006,81.367683,-8.259718,7.435474,98.844826,-4.499437,13.042135,10.541599,-0.330219,-21.59688,19.6091,-2.105545
10.081849,160.68396,-6.98244,31.561348,77.993019,-13.655549,-26.612131,81.530403,-8.01821,7.51747,99.081657,-4.501419,12.971469,10.514797,-0.350784,-20.617079,21.399208,-2.718762
10.378701,160.744461,-6.980964,31.910477,77.970978,-13.589213,-26.577831,81.710251,-7.793894,7.662936,99.312241,-4.491538,12.926172,10.481938,-0.343525,-19.63479,23.273312,-3.401487
10.639554,160.798798,-6.963926,32.22076,77.951813,-13.493408,-26.565355,81.910042,-7.550493,7.546978,99.71357,-4.625059,12.889566,10.462223,-0.366172,-18.625824,25.293591,-4.071497
10.878314,160.864578,-6.947277,32.510063,77.947495,-13.409614,-26.596849,82.090263,-7.313915,7.739013,99.931358,-4.560544,12.828072,10.478681,-0.370598,-17.706707,27.317736,-4.770186
11.102745,160.922211,-6.90414,32.776043,77.925644,-13.318011,-26.648821,82.251442,-7.036439,7.722541,100.282455,-4.630238,12.804406,10.481071,-0.374872,-16.714325,29.4603,-5.508416
11.318127,160.989243,-6.865378,33.039215,77.904083,-13.209573,-26.652903,82.390808,-6.785401,7.766869,100.607353,-4.70145,12.801202,10.480599,-0.3821,-15.807837,31.750113,-6.398985
11.511112,161.050919,-6.809728,33.23093,77.873871,-13.087762,-26.642857,82.508476,-6.506316,8.170307,100.646935,-4.543131,12.80661,10.472632,-0.390821,-14.90135,33.928448,-7.204921
11.684715,161.131729,-6.754687,33.362091,77.847816,-12.953449,-26.623461,82.646545,-6.253732,7.897091,101.103462,-4.880964,12.837149,10.496714,-0.415689,-13.982481,36.139996,-7.985728
11.860879,161.2034,-6.680632,33.451099,77.810219,-12.818341,-26.572741,82.767395,-5.994742,8.308624,101.055046,-4.724288,12.884284,10.500481,-0.417338,-13.144494,38.289501,-8.781547
12.051747,161.287201,-6.609058,33.541122,77.761154,-12.69535,-26.535028,82.870865,-5.753682,8.113299,101.483635,-5.047754,12.990501,10.466601,-0.39274,-12.305574,40.44302,-9.579966
12.233479,161.381104,-6.536834,33.558201,77.710258,-12.556554,-26.501757,82.976128,-5.524086,8.373404,101.577675,-5.045158,13.111182,10.504695,-0.370917,-11.558239,42.528137,-10.398439
12.403542,161.479248,-6.464054,33.53793,77.6754,-12.429317,-26.486141,83.093346,-5.293308,8.431273,101.870766,-5.210392,13.182137,10.552243,-0.348749,-10.835971,44.585335,-11.170106
12.583944,161.571884,-6.390958,33.504593,77.627319,-12.304739,-26.484867,83.174301,-5.05917,8.935216,101.830765,-5.034814,13.227847,10.567824,-0.368802,-10.181857,46.576458,-11.949209
12.76502,161.655914,-6.311189,33.500458,77.598076,-12.221101,-26.458687,83.242958,-4.849676,8.732133,102.338524,-5.372801,13.291399,10.568793,-0.410233,-9.571879,48.489948,-12.704006
12.947761,161.735626,-6.239817,33.469204,77.584496,-12.147013,-26.411959,83.291885,-4.647894,9.114919,102.407295,-5.282925,13.292169,10.596835,-0.417995,-9.020112,50.310921,-13.439388
13.124682,161.811676,-6.168321,33.44714,77.595245,-12.107244,-26.375244,83.34742,-4.47923,8.983359,102.817146,-5.540778,13.295477,10.565241,-0.456379,-8.520186,52.036476,-14.154037
13.297073,161.876236,-6.110484,33.4352,77.625191,-12.111836,-26.308846,83.381676,-4.340456,9.154591,102.983009,-5.543013,13.231121,10.55924,-0.473746,-8.087971,53.661888,-14.849891
13.465597,161.932022,-6.04387,33.427307,77.68148,-12.143326,-26.255932,83.404694,-4.222775,9.022775,103.337059,-5.72098,13.20686,10.507556,-0.463313,-7.656265,55.17667,-15.496078
13.628155,161.98204,-5.998251,33.414124,77.76535,-12.199305,-26.17971,83.419655,-4.134844,9.293487,103.375023,-5.608258,13.115852,10.456228,-0.503188,-7.296379,56.596783,-16.118177
13.774061,162.012619,-5.945471,33.387054,77.852104,-12.261915,-26.115339,83.432381,-4.084053,8.940067,103.835876,-5.888259,13.00352,10.417244,-0.471418,-6.912044,57.91238,-16.691893
13.901497,162.026443,-5.913215,33.326832,77.939812,-12.340469,-26.026678,83.440056,-4.075516,8.939905,104.000107,-5.931683,12.957206,10.440116,-0.467591,-6.618326,59.062874,-17.22463
14.0186,162.035965,-5.881323,33.236729,78.037361,-12.418698,-25.97299,83.46917,-4.11544,8.793629,104.246429,-6.05735,12.860291,10.42572,-0.450628,-6.373917,60.076508,-17.749399
14.119647,162.039429,-5.856236,33.110409,78.117577,-12.479897,-25.895824,83.516296,-4.196457,8.640579,104.472404,-6.155286,12.80492,10.406545,-0.462674,-6.162238,60.930355,-18.190334
14.208003,162.041916,-5.846364,32.970505,78.188591,-12.52017,-25.850981,83.580544,-4.31651,8.602267,104.620415,-6.195138,12.729178,10.418101,-0.465921,-5.992287,61.679493,-18.636053
14.274213,162.043137,-5.84217,32.804756,78.226784,-12.552515,-25.814621,83.675926,-4.477202,8.831751,104.567955,-6.047442,12.710313,10.414583,-0.476892,-5.827834,62.22298,-19.027859
14.334085,162.041626,-5.846137,32.62146,78.264359,-12.546519,-25.798103,83.791252,-4.655336,8.363555,105.017326,-6.387596,12.671052,10.436063,-0.500759,-5.754641,62.743343,-19.415878
14.375485,162.030777,-5.855602,32.443832,78.266167,-12.537141,-25.785332,83.922348,-4.840351,8.478369,105.030762,-6.314459,12.676116,10.44699,-0.50527,-5.685969,63.110561,-19.688141
14.411469,162.015549,-5.867335,32.282219,78.260254,-12.522154,-25.764194,84.070763,-5.042185,8.129864,105.369049,-6.578624,12.687013,10.443856,-0.513417,-5.670379,63.414021,-19.953632
14.431558,161.987854,-5.876185,32.105675,78.196793,-12.486019,-25.741646,84.214371,-5.244522,8.036222,105.495026,-6.635295,12.688987,10.438601,-0.518072,-5.689154,63.639935,-20.159445
14.454668,161.962402,-5.886895,31.957703,78.135811,-12.452174,-25.720888,84.375084,-5.449946,7.912848,105.651291,-6.731628,12.690712,10.429872,-0.522496,-5.749285,63.812992,-20.337252
14.467006,161.936188,-5.89122,31.811069,78.061646,-12.393092,-25.688873,84.551018,-5.632358,8.153782,105.525314,-6.533784,12.687555,10.457865,-0.515512,-5.878345,63.991566,-20.474009
14.479773,161.916168,-5.909449,31.67993,77.978767,-12.364279,-25.68535,84.710739,-5.811405,7.681669,105.932228,-6.851293,12.697387,10.45443,-0.51437,-5.968219,64.131203,-20.564363
14.488174,161.903381,-5.923939,31.551113,77.879471,-12.333681,-25.680298,84.850296,-5.952739,7.472764,106.122375,-6.975528,12.697515,10.454522,-0.513634,-6.091605,64.246536,-20.636877
14.490243,161.89212,-5.950613,31.448641,77.793381,-12.327283,-25.684288,84.965157,-6.069395,7.40256,106.213486,-7.033417,12.697521,10.452115,-0.513201,-6.168921,64.348389,-20.660765
14.491535,161.874023,-5.980093,31.355181,77.713501,-12.332875,-25.692543,85.051331,-6.14686,7.463623,106.179123,-6.982743,12.69571,10.446522,-0.512967,-6.247538,64.44902,-20.644211
14.492458,161.86203,-6.012143,31.283764,77.657829,-12.376706,-25.71633,85.130875,-6.207658,7.128796,106.423012,-7.221444,12.689492,10.433204,-0.512842,-6.332062,64.502052,-20.641439
14.493202,161.843231,-6.042413,31.234144,77.602448,-12.447558,-25.754017,85.189453,-6.240855,7.397424,106.219635,-7.051674,12.669357,10.429069,-0.522453,-6.406958,64.564117,-20.592602
14.493957,161.822388,-6.069662,31.227911,77.571648,-12.550492,-25.811819,85.233849,-6.247485,7.025077,106.482941,-7.322188,12.660688,10.402096,-0.532132,-6.450322,64.597099,-20.546806
14.493557,161.804184,-6.101913,31.227339,77.554428,-12.696728,-25.870262,85.276642,-6.247445,6.961897,106.501465,-7.325634,12.639042,10.40245,-0.534185,-6.457106,64.627823,-20.494707
14.487076,161.792145,-6.139759,31.212637,77.567238,-12.835235,-25.952335,85.303261,-6.236782,6.780569,106.614166,-7.44708,12.601184,10.405445,-0.555719,-6.440195,64.633217,-20.458506
14.475852,161.773254,-6.182858,31.198702,77.583046,-12.983271,-26.027515,85.306091,-6.207693,6.635695,106.670258,-7.519855,12.551594,10.408569,-0.568903,-6.4238,64.616905,-20.418722
14.468331,161.754654,-6.219178,31.190506,77.608269,-13.123352,-26.099541,85.292381,-6.171881,6.495014,106.730957,-7.608595,12.522139,10.392864,-0.572048,-6.411036,64.569565,-20.415514
14.456059,161.742142,-6.262028,31.178549,77.635246,-13.284375,-26.172888,85.270454,-6.135441,6.655788,106.558754,-7.480046,12.47498,10.394842,-0.575658,-6.391347,64.484772,-20.388041
14.432816,161.728668,-6.293516,31.160646,77.67627,-13.414858,-26.260181,85.251801,-6.103026,6.213095,106.809502,-7.757603,12.45522,10.396919,-0.599502,-6.420828,64.374802,-20.410316
14.412331,161.719452,-6.323326,31.157104,77.715782,-13.54353,-26.338957,85.246979,-6.075634,6.100363,106.825874,-7.80855,12.40631,10.399073,-0.593221,-6.457883,64.241745,-20.42733
14.384939,161.714096,-6.349936,31.142157,77.767632,-13.673759,-26.438845,85.245926,-6.065001,5.975923,106.862793,-7.879133,12.379982,10.401278,-0.60486,-6.552805,64.113876,-20.474482
14.348084,161.710464,-6.383106,31.121984,77.792877,-13.784599,-26.528814,85.248489,-6.063021,5.857983,106.872734,-7.936922,12.329911,10.39102,-0.606996,-6.644021,63.924461,-20.515736
14.299769,161.714157,-6.407458,31.090731,77.830444,-13.875051,-26.635187,85.279045,-6.072229,5.688192,106.930786,-8.047059,12.299653,10.396265,-0.612286,-6.786705,63.742184,-20.555395
14.252182,161.72963,-6.425897,31.064671,77.852058,-13.950818,-26.73254,85.328674,-6.088757,5.901721,106.695091,-7.856915,12.260122,10.412043,-0.587924,-6.913791,63.520275,-20.566916
14.183587,161.752991,-6.457405,31.044592,77.872719,-14.028562,-26.835115,85.390839,-6.140516,5.365602,107.016838,-8.200562,12.239253,10.413262,-0.600579,-7.095271,63.282471,-20.586088
14.112067,161.775177,-6.487891,31.014454,77.873734,-14.09293,-26.926813,85.44783,-6.208161,5.676969,106.726578,-8.015782,12.211539,10.412713,-0.60237,-7.264859,62.974171,-20.599121
14.029144,161.794067,-6.500196,30.99107,77.873901,-14.131143,-27.010113,85.500267,-6.273781,5.270202,106.947609,-8.284912,12.190234,10.407021,-0.604236,-7.49996,62.602127,-20.564259
13.933816,161.815552,-6.517702,30.953503,77.857491,-14.174164,-27.084644,85.546585,-6.349247,5.154873,106.918831,-8.312966,12.161784,10.388373,-0.616161,-7.753909,62.174061,-20.518538
13.818304,161.856888,-6.5378,30.924702,77.8843,-14.226922,-27.177124,85.616013,-6.435258,5.139269,106.868156,-8.3432,12.132402,10.397079,-0.622957,-8.070725,61.682041,-20.427273
13.698326,161.888031,-6.537201,30.884897,77.893616,-14.247705,-27.256149,85.660873,-6.497043,5.56307,106.459221,-7.992726,12.112309,10.373069,-0.631507,-8.407386,61.077232,-20.287169
13.578031,161.924927,-6.530199,30.882086,77.914879,-14.270741,-27.316004,85.679031,-6.559839,5.004578,106.79081,-8.378523,12.131604,10.339108,-0.638266,-8.784156,60.347454,-20.101456
13.446785,161.982513,-6.52148,30.856216,77.966179,-14.310803,-27.377401,85.704582,-6.629528,5.190068,106.559555,-8.212247,12.153261,10.357366,-0.62433,-9.13384,59.477695,-19.87648
13.293627,162.056244,-6.517601,30.809591,78.072372,-14.375512,-27.47933,85.746925,-6.707207,4.827682,106.744751,-8.452427,12.139414,10.377145,-0.64471,-9.609612,58.688084,-19.622513
13.139855,162.129929,-6.513568,30.772749,78.181305,-14.433228,-27.564878,85.762909,-6.766837,4.808794,106.643646,-8.423606,12.146977,10.380981,-0.64768,-10.032956,57.838882,-19.346161
12.99274,162.210632,-6.49734,30.755957,78.299797,-14.480709,-27.633495,85.769508,-6.820101,4.579529,106.681374,-8.54753,12.185058,10.366874,-0.649029,-10.450525,56.954556,-19.042423
12.829141,162.302521,-6.486515,30.701136,78.442154,-14.54583,-27.711279,85.771324,-6.863297,4.874955,106.308731,-8.283869,12.203279,10.368001,-0.650079,-10.982823,56.037102,-18.69857
12.652283,162.396194,-6.483204,30.617434,78.612724,-14.609687,-27.798416,85.778572,-6.919832,4.321296,106.58551,-8.610696,12.219162,10.379091,-0.650887,-11.487717,54.951862,-18.263308
12.476934,162.480453,-6.478887,30.537331,78.764664,-14.683581,-27.872152,85.78157,-6.967478,4.199635,106.525284,-8.627337,12.224427,10.382782,-0.651511,-12.015058,53.710007,-17.75975
12.307382,162.549988,-6.47184,30.45962,78.907257,-14.750369,-27.93116,85.756676,-7.025343,4.091665,106.459251,-8.646355,12.278017,10.384773,-0.658747,-12.568935,52.450302,-17.233734
12.12474,162.609161,-6.463521,30.352591,79.037132,-14.817058,-27.992393,85.727966,-7.071686,4.155928,106.237663,-8.528938,12.264447,10.322819,-0.682514,-13.154864,51.202484,-16.690674
11.926947,162.668915,-6.461038,30.205658,79.176392,-14.877571,-28.065193,85.7071,-7.132144,3.857837,106.279228,-8.669103,12.260582,10.340067,-0.692107,-13.781116,49.911629,-16.090725
11.741423,162.71402,-6.462403,30.089476,79.274704,-14.938215,-28.098795,85.665611,-7.185636,4.189551,105.833267,-8.351066,12.271241,10.350324,-0.674999,-14.473075,48.597385,-15.462373
11.564259,162.751572,-6.465204,30.001579,79.367615,-15.002758,-28.150349,85.623856,-7.240679,3.543722,106.117821,-8.711439,12.309035,10.344281,-0.685144,-15.083237,47.119781,-14.774755
11.375742,162.784286,-6.486433,29.910048,79.427292,-15.083238,-28.197275,85.568588,-7.297796,3.818255,105.662216,-8.427181,12.322424,10.348623,-0.6767,-15.712346,45.530163,-14.042659
11.175728,162.81633,-6.499639,29.816963,79.497726,-15.156239,-28.270525,85.521904,-7.360922,3.713319,105.35434,-8.404704,12.335187,10.359538,-0.684391,-16.435841,43.858849,-13.259413
10.980543,162.836823,-6.517262,29.755289,79.553108,-15.254887,-28.35413,85.474602,-7.423539,4.072512,104.802849,-8.042175,12.335583,10.360751,-0.669089,-17.202477,42.161251,-12.448668
10.776106,162.848862,-6.52648,29.695402,79.602173,-15.334525,-28.450747,85.426399,-7.486881,3.95561,104.6474,-8.027437,12.334954,10.361393,-0.672957,-17.891802,40.442448,-11.581521
10.572553,162.85199,-6.546061,29.633242,79.657326,-15.436001,-28.542881,85.376884,-7.557581,4.092917,104.29509,-7.830925,12.334703,10.361799,-0.671192,-18.749109,38.897449,-10.762155
10.364063,162.853668,-6.557366,29.548479,79.71209,-15.509678,-28.644438,85.322998,-7.630725,4.158507,104.023895,-7.675717,12.344698,10.3623,-0.669936,-19.64377,37.314293,-9.90977
10.149103,162.854797,-6.585105,29.450205,79.766655,-15.584242,-28.738626,85.261314,-7.712382,4.283712,103.668427,-7.457795,12.346777,10.36323,-0.668933,-20.461756,35.587753,-8.962586
9.922727,162.855667,-6.59595,29.330011,79.82019,-15.626981,-28.848249,85.195488,-7.780397,4.153125,103.488121,-7.407174,12.348887,10.365081,-0.667945,-21.252377,33.828285,-8.042427
9.696203,162.856522,-6.613617,29.212582,79.878777,-15.669237,-28.964167,85.149017,-7.872281,4.224254,103.176331,-7.227859,12.350978,10.368135,-0.666989,-22.035107,32.048523,-7.121232
9.45619,162.850021,-6.622404,29.085066,79.934975,-15.699219,-29.10265,85.097824,-7.967071,4.046769,103.015884,-7.216577,12.35299,10.371438,-0.666084,-22.726273,30.264729,-6.262959
9.202843,162.845047,-6.635521,28.946836,79.984222,-15.719551,-29.243259,85.044968,-8.080837,3.981009,102.764046,-7.146996,12.354866,10.359716,-0.665217,-23.457085,28.676611,-5.563076
8.951289,162.84198,-6.636697,28.81488,80.009407,-15.712368,-29.392237,84.981369,-8.189179,3.837081,102.547577,-7.090613,12.373398,10.351779,-0.664378,-24.009249,27.101141,-4.888887
8.679864,162.851593,-6.643556,28.660881,80.044495,-15.700556,-29.561249,84.931938,-8.31246,3.696715,102.305061,-7.021399,12.376409,10.351419,-0.663553,-24.586273,25.449497,-4.204189
8.378853,162.864151,-6.657146,28.478399,80.083595,-15.67724,-29.760416,84.88446,-8.445719,3.450517,102.123825,-6.99416,12.379673,10.365245,-0.66273,-25.048599,23.712933,-3.618496
8.063359,162.866669,-6.675082,28.311726,80.094398,-15.633514,-29.956272,84.819778,-8.581643,3.211722,101.926735,-6.973975,12.390702,10.365079,-0.661896,-25.401594,21.921865,-3.010278
7.723682,162.867706,-6.681003,28.123407,80.087074,-15.564847,-30.171314,84.74926,-8.724222,2.961172,101.714722,-6.953638,12.399018,10.364894,-0.660186,-25.925735,20.662683,-2.807321
7.357185,162.862244,-6.68015,27.914448,80.064453,-15.486248,-30.402122,84.66684,-8.865821,2.743325,101.462517,-6.941384,12.401833,10.364702,-0.648785,-26.426208,19.350279,-2.431197
6.967308,162.851456,-6.675299,27.691423,80.034081,-15.398705,-30.668655,84.572807,-9.020228,2.485161,101.20507,-6.941553,12.408555,10.364519,-0.658676,-26.864758,18.021202,-2.051446
6.543241,162.838638,-6.693548,27.462374,79.991951,-15.310961,-30.945633,84.453522,-9.159795,2.192742,100.971565,-6.980681,12.415073,10.364356,-0.655731,-27.343363,16.829195,-1.785841
6.096083,162.810684,-6.709413,27.222378,79.94384,-15.216492,-31.229193,84.303337,-9.291166,1.941129,100.700577,-6.977821,12.442342,10.36423,-0.652427,-27.718876,15.621642,-1.443033
5.61271,162.761703,-6.725634,26.966139,79.882149,-15.121874,-31.502098,84.125542,-9.42661,1.599758,100.502235,-7.036511,12.470668,10.364154,-0.645447,-28.105618,14.568959,-1.240764
5.086943,162.68187,-6.72655,26.66036,79.801727,-15.001325,-31.796171,83.915276,-9.545602,1.275111,100.292191,-7.038548,12.481709,10.37733,-0.636908,-28.418354,13.496002,-0.942282
4.534933,162.559616,-6.726529,26.335701,79.717049,-14.898775,-32.0513,83.675056,-9.692064,0.857824,100.146042,-7.095864,12.471887,10.378422,-0.631024,-28.579086,12.475931,-0.655637
3.95853,162.402893,-6.686351,25.961311,79.615639,-14.77544,-32.339542,83.425781,-9.827537,0.392552,99.973633,-7.120704,12.4668,10.386372,-0.627878,-28.503551,11.511658,-0.244572
3.34535,162.210037,-6.65008,25.579735,79.502747,-14.674911,-32.611538,83.134872,-9.953238,-0.127233,99.790703,-7.181016,12.448426,10.388864,-0.622921,-28.663046,11.095766,0.274902
2.702624,162.002609,-6.588462,25.169914,79.359261,-14.568765,-32.905968,82.808456,-10.059762,-0.65009,99.512108,-7.200726,12.447166,10.381169,-0.616711,-28.596859,10.701715,0.835183
2.042335,161.789444,-6.543143,24.73753,79.21093,-14.475811,-33.209908,82.460144,-10.169027,-1.306711,99.358025,-7.32261,12.438012,10.391212,-0.611795,-28.537401,10.557141,1.204357
1.358428,161.579849,-6.476258,24.269392,79.044937,-14.374152,-33.53463,82.094276,-10.264837,-1.958783,99.215645,-7.362956,12.425521,10.416058,-0.603801,-28.53001,10.381142,1.678305
0.675948,161.380524,-6.424561,23.775166,78.871902,-14.265853,-33.857483,81.724068,-10.357732,-2.569934,98.83522,-7.304764,12.412506,10.439916,-0.591616,-28.396229,10.261716,2.012023
-0.018966,161.196289,-6.359646,23.259226,78.705177,-14.139757,-34.202885,81.379509,-10.439968,-3.561952,98.777946,-7.445969,12.397894,10.475086,-0.580382,-28.279726,10.211434,2.277834
-0.70752,161.033768,-6.298894,22.778339,78.543221,-14.019601,-34.533581,81.050339,-10.509501,-4.368185,98.468338,-7.390304,12.396393,10.507733,-0.558917,-28.050365,10.128853,2.520506
-1.392804,160.872192,-6.224273,22.30904,78.389114,-13.881243,-34.87162,80.75502,-10.552671,-5.224159,98.262733,-7.354689,12.39712,10.526089,-0.52446,-27.91774,10.060707,2.699498
-2.071411,160.753235,-6.170348,21.865831,78.262672,-13.765832,-35.212563,80.530525,-10.608817,-5.958613,98.080406,-7.277325,12.409183,10.551908,-0.513215,-27.780647,10.030068,2.82723
-2.757432,160.673111,-6.123685,21.420792,78.170868,-13.642882,-35.560471,80.371468,-10.662992,-6.588789,97.970741,-7.200288,12.387106,10.607366,-0.499115,-27.789045,10.04109,2.911519
-3.41855,160.657379,-6.102872,21.019306,78.118172,-13.53446,-35.907162,80.295334,-10.714719,-7.142938,97.939026,-7.086208,12.373384,10.635881,-0.491431,-27.744825,10.088552,2.985408
-4.058836,160.65654,-6.057538,20.657583,78.103668,-13.388698,-36.235462,80.238548,-10.730984,-7.600605,97.944565,-6.994233,12.380321,10.649138,-0.439822,-27.765528,10.091233,3.038769
-4.681884,160.683517,-6.022407,20.30126,78.131912,-13.247386,-36.566216,80.265198,-10.719423,-8.01617,97.995377,-6.832545,12.364849,10.690569,-0.421145,-27.734537,10.119012,3.064701
-5.314795,160.716232,-5.963873,19.881006,78.221191,-13.073596,-36.885731,80.347816,-10.685962,-8.360905,98.035545,-6.661293,12.300585,10.779194,-0.384294,-27.757702,10.175227,3.084554
-5.905433,160.750473,-5.904642,19.464211,78.337425,-12.93942,-37.134975,80.444176,-10.677772,-8.73868,98.064438,-6.498,12.311823,10.821672,-0.378821,-27.72084,10.16365,3.075874
-6.454639,160.77803,-5.82596,19.020555,78.451378,-12.8017,-37.365807,80.508995,-10.655068,-9.046844,98.044456,-6.312642,12.337251,10.844798,-0.337743,-27.684126,10.15099,3.072737
-6.996064,160.823761,-5.767704,18.493357,78.600731,-12.719416,-37.639187,80.619102,-10.666406,-9.341543,97.992073,-6.196659,12.357404,10.863861,-0.324866,-27.667301,10.130081,3.058764
-7.530481,160.886139,-5.712546,17.844412,78.80423,-12.697274,-37.944931,80.699539,-10.69502,-9.506832,97.919571,-6.00601,12.339272,10.938855,-0.298361,-27.676147,10.180248,3.063314
-8.016502,160.921982,-5.65721,17.182306,78.963142,-12.688359,-38.28466,80.749023,-10.701031,-9.694116,97.8592,-5.883847,12.385156,10.960246,-0.281219,-27.67161,10.173651,3.059258
-8.448914,160.935272,-5.576323,16.565823,79.103333,-12.677357,-38.617458,80.747131,-10.702946,-9.828454,97.756927,-5.750672,12.473079,10.947524,-0.244727,-27.628382,10.140731,3.101914
-8.856047,160.950623,-5.512526,15.918128,79.264511,-12.680463,-38.946873,80.710075,-10.661487,-9.987386,97.729866,-5.66992,12.538003,10.966243,-0.229803,-27.590454,10.154084,3.115163
-9.265564,160.964706,-5.458372,15.276632,79.454079,-12.719201,-39.280415,80.614044,-10.581916,-10.104152,97.661667,-5.577379,12.537194,10.998683,-0.228388,-27.614109,10.207991,3.130466
-9.614685,160.958481,-5.414682,14.771751,79.610802,-12.751653,-39.61068,80.470558,-10.460837,-10.253745,97.654716,-5.555297,12.573874,11.009791,-0.225167,-27.591787,10.211336,3.124495
-9.920758,160.932404,-5.36054,14.388716,79.748558,-12.813279,-39.945534,80.322052,-10.31212,-10.357152,97.666344,-5.48509,12.648471,10.985594,-0.227266,-27.576292,10.214742,3.150993
-10.19783,160.915466,-5.31384,14.108105,79.885544,-12.891363,-40.28331,80.155502,-10.1443,-10.463825,97.699829,-5.461064,12.668746,10.9745,-0.230631,-27.562897,10.228966,3.1609
-10.472765,160.896484,-5.265342,13.88039,80.032967,-12.98919,-40.640114,80.032677,-9.983998,-10.577746,97.741943,-5.404137,12.667551,10.993367,-0.251441,-27.58943,10.289809,3.166307
-10.693852,160.870911,-5.220326,13.770942,80.184448,-13.121488,-40.979671,79.900627,-9.803212,-10.732174,97.836815,-5.41281,12.687188,10.993288,-0.257423,-27.592171,10.322018,3.186989
-10.886141,160.834045,-5.169013,13.695395,80.300217,-13.225101,-41.30555,79.816689,-9.646712,-10.827324,97.834274,-5.316459,12.745671,10.959113,-0.246065,-27.582859,10.328854,3.21633
-11.058119,160.811874,-5.133145,13.625618,80.430748,-13.348893,-41.580151,79.733055,-9.483773,-10.959291,97.860298,-5.278616,12.758163,10.951803,-0.241761,-27.580767,10.353375,3.235238
-11.224823,160.794647,-5.109061,13.505706,80.540131,-13.430498,-41.827358,79.692291,-9.343803,-11.084284,97.86573,-5.192737,12.772058,10.951186,-0.255253,-27.589628,10.400157,3.22849
-11.37194,160.781296,-5.085079,13.394159,80.616425,-13.514826,-41.996593,79.641006,-9.214491,-11.256924,97.925629,-5.178854,12.77097,10.930098,-0.256032,-27.593311,10.415832,3.231301
-11.510933,160.760574,-5.058507,13.275883,80.664093,-13.553955,-42.146191,79.600914,-9.112639,-11.381903,97.914833,-5.111943,12.798452,10.899824,-0.257173,-27.572441,10.419271,3.234047
-11.650786,160.743256,-5.028729,13.148545,80.688957,-13.576591,-42.242992,79.541283,-8.994941,-11.58217,98.02137,-5.147035,12.79574,10.870481,-0.260132,-27.558592,10.432091,3.236197
-11.803288,160.721024,-4.999618,13.028811,80.698814,-13.573131,-42.328224,79.493988,-8.894666,-11.706616,97.997658,-5.101483,12.80727,10.852309,-0.2695,-27.542572,10.460084,3.235068
-11.958646,160.692749,-4.965769,12.931167,80.696548,-13.537139,-42.387146,79.439835,-8.783937,-11.85967,97.983276,-5.095331,12.816385,10.815328,-0.283253,-27.521141,10.464448,3.221576
-12.133727,160.662888,-4.915929,12.84816,80.674973,-13.486073,-42.447216,79.389725,-8.689347,-12.056603,97.994209,-5.089467,12.825873,10.784326,-0.295045,-27.50363,10.465203,3.212334
-12.31287,160.633209,-4.85658,12.783981,80.644455,-13.420178,-42.512665,79.346283,-8.605757,-12.273765,98.007187,-5.129979,12.855826,10.771976,-0.312563,-27.479134,10.479346,3.211053
-12.517455,160.603195,-4.784255,12.71396,80.591293,-13.321131,-42.603271,79.306366,-8.539456,-12.504893,98.05011,-5.130571,12.871532,10.73976,-0.310535,-27.470829,10.490201,3.210369
-12.744268,160.580948,-4.703215,12.640257,80.525955,-13.220279,-42.751301,79.254097,-8.492914,-12.762952,98.0867,-5.171026,12.894452,10.706724,-0.329968,-27.463556,10.497587,3.209881
-13.001304,160.578217,-4.609862,12.552783,80.456963,-13.086049,-42.930408,79.212723,-8.45992,-13.033458,98.088562,-5.165846,12.893687,10.688945,-0.335289,-27.443823,10.500249,3.209186
-13.27778,160.576614,-4.506265,12.462359,80.386787,-12.942182,-43.175041,79.172737,-8.455685,-13.349897,98.105759,-5.189513,12.907302,10.66479,-0.347553,-27.431492,10.492706,3.207868
-13.589952,160.575378,-4.394946,12.34726,80.29686,-12.76857,-43.424484,79.12709,-8.453838,-13.652538,98.091995,-5.15416,12.909317,10.645226,-0.348037,-27.41033,10.488961,3.204858
-13.917613,160.587067,-4.276998,12.203147,80.213814,-12.584237,-43.711163,79.090454,-8.47919,-13.971891,98.076157,-5.150362,12.940625,10.626833,-0.376659,-27.391232,10.486481,3.201111
-14.284455,160.606049,-4.162475,12.032834,80.124352,-12.378442,-44.01643,79.046722,-8.520789,-14.332792,98.042824,-5.118782,12.937334,10.622657,-0.390869,-27.377695,10.486355,3.189891
-14.662892,160.627823,-4.037205,11.849607,80.051483,-12.16605,-44.333874,79.012238,-8.574622,-14.692138,98.036591,-5.099688,12.953242,10.611854,-0.420186,-27.37031,10.488057,3.190412
-15.078149,160.643951,-3.916739,11.645234,79.976364,-11.949353,-44.672806,78.96373,-8.620811,-15.112197,98.011772,-5.060356,12.955558,10.592901,-0.414184,-27.360855,10.490711,3.191121
-15.500752,160.652603,-3.777806,11.418163,79.92202,-11.728996,-45.029125,78.926987,-8.694991,-15.574012,98.015656,-5.048981,12.967843,10.605213,-0.437485,-27.346386,10.493587,3.202111
-15.961184,160.655243,-3.636539,11.155112,79.882668,-11.50168,-45.404598,78.886421,-8.779699,-15.996188,97.974174,-4.934958,12.948446,10.610498,-0.437111,-27.337652,10.506444,3.208799
