head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
37.944172,162.283493,-1.589818,36.513962,36.513962,36.513962,16.3713,75.166557,13.871451,30.153688,95.592445,-4.43091,59.210838,9.261838,22.285702,21.187252,9.485781,2.623216
37.009998,162.324829,-1.881114,36.48563,36.48563,36.48563,14.939939,75.567871,12.988843,29.173658,95.647346,-4.623653,58.774097,9.827696,21.437752,21.210293,9.44674,2.648261
36.107437,162.342239,-2.160373,36.484554,36.484554,36.484554,13.408734,76.040436,12.059275,28.436251,95.605713,-4.66998,58.60664,10.083537,20.619303,21.204309,9.451413,2.740381
35.212013,162.343826,-2.446877,36.512474,36.512474,36.512474,11.863649,76.488731,11.119344,27.52953,95.605217,-4.815543,57.998402,10.915216,19.529699,21.226192,9.424749,2.788912
34.343712,162.331955,-2.74621,36.587769,36.587769,36.587769,10.257587,76.961212,10.268408,26.744493,95.559319,-4.849073,57.652103,11.338604,18.22287,21.189425,9.446624,2.816376
33.509937,162.304703,-3.016693,36.680725,36.680725,36.680725,8.68753,77.412361,9.465097,25.867645,95.562317,-4.941451,56.394176,12.36166,16.42028,21.224518,9.418264,2.851164
32.692921,162.293686,-3.288818,36.857342,36.857342,36.857342,7.110986,77.838074,8.774577,25.117563,95.521149,-4.923801,55.343136,12.719837,14.844927,21.193293,9.455748,2.884131
31.902222,162.294464,-3.552925,37.077824,37.077824,37.077824,5.595576,78.262459,8.147609,24.240063,95.60701,-4.997458,53.852585,13.270505,12.98007,21.198595,9.442116,2.91115
31.125626,162.313995,-3.842059,37.210339,37.210339,37.210339,4.13547,78.710175,7.568414,23.447672,95.708717,-5.044515,52.446831,13.639161,11.016052,21.146727,9.480594,2.897304
30.367378,162.345139,-4.106617,37.360878,37.360878,37.360878,2.627905,79.210503,7.108806,22.639307,95.879974,-5.079662,50.730942,14.022997,8.95577,21.151268,9.472952,2.935652
29.647579,162.390717,-4.366513,37.534084,37.534084,37.534084,1.205132,79.724495,6.640004,21.861645,96.060242,-5.083196,48.807976,14.343953,6.783865,21.100451,9.467244,2.960137
28.960648,162.428772,-4.606601,37.583702,37.583702,37.583702,-0.246947,80.246017,6.285171,21.033073,96.34494,-5.139003,46.836353,14.522831,4.679996,21.106743,9.452346,2.980066
28.287708,162.492371,-4.85483,37.562607,37.562607,37.562607,-1.688952,80.806038,5.905525,20.365479,96.525948,-5.095948,44.463707,14.825955,2.385586,21.089699,9.452322,2.998236
27.620163,162.554291,-5.100915,37.344879,37.344879,37.344879,-3.153422,81.405716,5.578392,19.571093,96.760559,-5.115344,42.224964,14.843206,0.349653,21.078735,9.42916,3.00582
26.982613,162.620804,-5.347382,37.194923,37.194923,37.194923,-4.567529,82.014809,5.239089,18.931465,96.885635,-5.041441,39.581738,15.099348,-1.837229,21.052856,9.421275,3.017537
26.371185,162.66272,-5.578055,36.837666,36.837666,36.837666,-5.8871,82.588211,4.929579,18.176712,97.022942,-5.040781,37.099796,15.094938,-3.667092,21.057148,9.399243,3.032805
25.747231,162.705963,-5.816478,36.271034,36.271034,36.271034,-7.178244,83.174446,4.662599,17.601891,97.062881,-4.927932,34.287941,15.241277,-5.535025,21.033369,9.36317,3.059855
25.133915,162.734711,-6.061813,35.71228,35.71228,35.71228,-8.375574,83.74144,4.35565,16.869526,97.156593,-4.931606,31.615141,15.220819,-7.126861,21.030836,9.341709,3.090027
24.521454,162.750824,-6.293333,34.977203,34.977203,34.977203,-9.487299,84.260757,4.126318,16.258192,97.218575,-4.872282,28.714567,15.293025,-8.682527,20.99011,9.333074,3.108538
23.920519,162.758942,-6.524826,34.299721,34.299721,34.299721,-10.517159,84.735695,3.902067,15.521187,97.344383,-4.873314,25.857529,15.318573,-10.050264,20.98374,9.316077,3.145743
23.308239,162.764679,-6.742414,33.568062,33.568062,33.568062,-11.474853,85.172569,3.719121,14.813881,97.471581,-4.85562,22.77289,15.425063,-11.386687,20.944567,9.312428,3.193496
22.703522,162.769135,-6.969243,32.925938,32.925938,32.925938,-12.378307,85.578636,3.567296,14.129251,97.600479,-4.83534,19.901257,15.424101,-12.526772,20.91773,9.290799,3.238168
22.083534,162.776108,-7.185871,32.23299,32.23299,32.23299,-13.21042,85.946465,3.443234,13.469409,97.699013,-4.80497,16.824827,15.464518,-13.580513,20.837112,9.301121,3.290822
21.456768,162.794876,-7.408707,31.553162,31.553162,31.553162,-14.007689,86.285049,3.377442,12.729282,97.84433,-4.843853,13.899604,15.516246,-14.52605,20.798927,9.298599,3.366415
20.834114,162.827896,-7.622194,30.829102,30.829102,30.829102,-14.752315,86.605827,3.305748,12.059374,97.960571,-4.884617,10.837544,15.684194,-15.306321,20.731462,9.307165,3.453616
20.187197,162.875412,-7.840431,30.072796,30.072796,30.072796,-15.490688,86.917145,3.281601,11.345701,98.085747,-4.955002,7.906704,15.82904,-15.933496,20.683102,9.299134,3.539202
19.542265,162.922943,-8.052548,29.253546,29.253546,29.253546,-16.179422,87.212349,3.25377,10.651839,98.160225,-4.940354,4.949229,15.964117,-16.384115,20.621222,9.299891,3.630974
18.887199,162.974319,-8.254356,28.321447,28.321447,28.321447,-16.872593,87.507942,3.272215,9.923749,98.267212,-4.965913,2.085654,16.13106,-16.722563,20.558004,9.293444,3.729605
18.232595,163.031815,-8.454664,27.377201,27.377201,27.377201,-17.519094,87.795448,3.298151,9.236978,98.353767,-4.963904,-0.689574,16.046675,-16.825972,20.485243,9.289157,3.841348
17.55463,163.082733,-8.650993,26.338833,26.338833,26.338833,-18.158312,88.067444,3.338528,8.473225,98.450279,-5.013399,-3.457044,16.034018,-16.931347,20.417688,9.293292,3.939556
16.870714,163.130615,-8.85317,25.263599,25.263599,25.263599,-18.757393,88.299873,3.393568,7.795129,98.462494,-4.984837,-6.02871,15.92198,-16.855907,20.334429,9.306561,4.027655
16.163351,163.173615,-9.04927,24.144102,24.144102,24.144102,-19.352398,88.521278,3.461268,6.986209,98.513359,-5.052575,-8.52042,16.124561,-16.829746,20.236198,9.334829,4.105058
15.44684,163.209473,-9.244051,22.994194,22.994194,22.994194,-19.922535,88.687836,3.578749,6.252191,98.496597,-5.063755,-10.885856,16.310963,-16.620687,20.148706,9.337605,4.215875
14.728837,163.229889,-9.43161,21.806816,21.806816,21.806816,-20.451765,88.809288,3.70874,5.402205,98.520447,-5.153805,-13.100451,16.562963,-16.424549,20.088177,9.330525,4.303074
13.989252,163.247086,-9.640326,20.573196,20.573196,20.573196,-20.968706,88.905502,3.858596,4.675258,98.458549,-5.159087,-15.138315,16.702599,-16.032782,20.020327,9.302297,4.336943
13.212875,163.256241,-9.851371,19.276831,19.276831,19.276831,-21.483898,88.990303,4.012199,3.774834,98.465134,-5.252034,-16.939983,16.727348,-15.567199,19.986698,9.274829,4.368088
12.447631,163.256256,-10.071481,17.956007,17.956007,17.956007,-21.953188,89.016075,4.180773,3.028774,98.343376,-5.200391,-18.596075,16.806059,-14.981196,19.945021,9.24994,4.382294
11.65049,163.231033,-10.281552,16.617085,16.617085,16.617085,-22.423693,89.00209,4.409235,2.066861,98.342529,-5.276721,-20.01825,16.972437,-14.427093,19.927015,9.220583,4.391613
10.853208,163.184326,-10.521973,15.22196,15.22196,15.22196,-22.85956,88.950394,4.611196,1.27955,98.186035,-5.219844,-21.134573,16.848139,-13.738665,19.905233,9.193027,4.407473
10.014452,163.130844,-10.750596,13.801702,13.801702,13.801702,-23.345476,88.891319,4.868257,0.267073,98.15432,-5.287255,-22.145699,16.868467,-13.124837,19.875097,9.173325,4.440582
9.179484,163.05545,-11.010801,12.32163,12.32163,12.32163,-23.794485,88.773186,5.122788,-0.546386,97.923409,-5.178072,-22.843758,16.509424,-12.329387,19.833721,9.159345,4.498425
8.322327,162.962372,-11.246677,10.830194,10.830194,10.830194,-24.295246,88.641342,5.439739,-1.630258,97.859009,-5.241216,-21.661682,12.882626,-10.281578,19.788033,9.1481,4.572125
7.461253,162.850403,-11.510896,9.264369,9.264369,9.264369,-24.782227,88.455193,5.775373,-2.563627,97.631851,-5.176579,-21.983948,12.454624,-9.521706,19.737267,9.134346,4.643771
6.584377,162.720245,-11.757977,7.68977,7.68977,7.68977,-25.295748,88.246178,6.155644,-3.723465,97.521133,-5.235169,-22.019394,11.774416,-8.721717,19.678579,9.131531,4.71916
5.696697,162.583603,-12.021441,6.039987,6.039987,6.039987,-25.809389,87.988983,6.589106,-4.726729,97.284111,-5.19633,-22.223755,11.474276,-7.878074,19.605021,9.131799,4.803683
4.793474,162.447327,-12.282796,4.37756,4.37756,4.37756,-26.313768,87.712418,7.003678,-5.966383,97.154884,-5.294971,-22.282705,11.030667,-7.267392,19.516579,9.138492,4.895762
3.875398,162.333984,-12.545099,2.631367,2.631367,2.631367,-26.821697,87.395805,7.490321,-7.236849,97.152222,-5.460504,-22.516899,10.868622,-7.039736,19.404171,9.159065,4.988094
2.939354,162.285248,-12.819062,0.868135,0.868135,0.868135,-27.312328,87.078331,7.953159,-8.47438,97.127197,-5.621879,-22.599754,10.667184,-6.815606,19.259565,9.194309,5.062586
1.988366,162.319199,-13.099082,-0.965802,-0.965802,-0.965802,-27.777922,86.729668,8.48619,-9.769633,97.262802,-5.790406,-22.606184,10.642405,-6.684889,19.074854,9.247667,5.105819
1.010519,162.442459,-13.394605,-2.770808,-2.770808,-2.770808,-28.176352,86.389076,9.061105,-10.987409,97.541512,-5.900625,-22.635332,10.550757,-6.671318,18.829287,9.313772,5.101072
0.041464,162.62822,-13.674214,-4.583181,-4.583181,-4.583181,-28.488142,86.064621,9.703747,-12.256306,97.858635,-5.96024,-22.623083,10.535439,-6.673319,18.118477,9.488235,4.807928
-0.954605,162.85289,-13.953141,-6.378422,-6.378422,-6.378422,-28.711786,85.75647,10.355964,-13.449837,98.251007,-6.031535,-22.69438,10.504869,-6.662046,17.729446,9.57195,4.778965
-1.93004,163.091599,-14.207225,-8.20707,-8.20707,-8.20707,-28.800409,85.399849,11.023304,-14.626978,98.616386,-6.088302,-22.699604,10.494925,-6.645788,17.172335,9.723112,4.705894
-2.885022,163.309128,-14.411972,-10.052729,-10.052729,-10.052729,-28.779131,85.030937,11.669505,-15.712134,98.896133,-6.137247,-22.684191,10.418901,-6.563122,16.535873,9.919137,4.702029
-3.84761,163.529129,-14.599282,-12.049028,-12.049028,-12.049028,-28.717651,84.676643,12.237396,-16.632336,99.086296,-6.107164,-22.670324,10.379805,-6.497441,15.947426,10.492126,4.005246
-4.832459,163.737045,-14.754974,-14.193496,-14.193496,-14.193496,-28.734203,84.45668,12.738316,-17.608757,99.286446,-6.114289,-22.725073,10.429639,-6.458097,15.046473,10.932751,4.064514
-5.792508,163.918121,-14.870192,-16.409811,-16.409811,-16.409811,-28.695492,84.22596,13.190849,-18.550303,99.526482,-6.004349,-22.748312,10.395839,-6.425806,14.076324,11.578563,4.156735
-6.715751,164.062851,-14.909467,-18.631195,-18.631195,-18.631195,-28.711897,84.018112,13.6625,-19.448223,99.744125,-5.91573,-22.745804,10.342748,-6.420115,13.079315,12.445928,4.168855
-7.672278,164.220184,-14.917637,-20.883446,-20.883446,-20.883446,-28.792686,83.901291,14.122585,-20.282196,99.954514,-5.755659,-22.786648,10.331655,-6.372264,11.984507,13.607048,4.041251
-8.653296,164.365921,-14.914167,-23.105982,-23.105982,-23.105982,-28.98517,83.849693,14.567572,-21.115458,100.167061,-5.660492,-22.807222,10.303039,-6.367688,10.627584,15.024095,3.921777
-9.609417,164.488449,-14.84498,-25.256191,-25.256191,-25.256191,-29.157564,83.75943,15.076924,-21.814114,100.263382,-5.536205,-22.831861,10.284002,-6.33078,9.179514,16.223639,3.868151
-10.50706,164.580719,-14.681443,-27.288319,-27.288319,-27.288319,-29.309185,83.629089,15.652368,-22.593515,100.431274,-5.484714,-22.845467,10.266169,-6.294935,8.278345,16.531693,4.181042
-11.43056,164.708237,-14.506851,-29.31687,-29.31687,-29.31687,-29.529703,83.551727,16.261473,-23.29019,100.570305,-5.398261,-22.856903,10.240407,-6.297905,6.601965,17.641657,4.081771
-12.374419,164.857803,-14.266002,-31.252514,-31.252514,-31.252514,-29.778175,83.540367,16.895365,-24.021441,100.796158,-5.320505,-22.867374,10.228154,-6.278912,4.569534,18.638374,3.949308
-13.267414,165.015335,-13.988842,-33.15427,-33.15427,-33.15427,-30.032717,83.53476,17.602776,-24.687178,101.020287,-5.157207,-22.892988,10.224913,-6.261163,2.6385,19.399788,3.938437
-14.138947,165.157852,-13.608595,-34.98468,-34.98468,-34.98468,-30.276936,83.531868,18.361801,-25.400381,101.326561,-5.025252,-22.901701,10.220369,-6.259465,0.647697,19.943754,4.040202
-14.996272,165.333359,-13.234166,-36.777008,-36.777008,-36.777008,-30.54104,83.561005,19.123688,-26.073397,101.61187,-4.767985,-22.934191,10.218297,-6.224862,-1.609033,20.299887,4.176532
-15.848317,165.499039,-12.783051,-38.506664,-38.506664,-38.506664,-30.784334,83.608101,19.85339,-26.772322,101.951485,-4.596979,-22.941799,10.21635,-6.216136,-4.099111,20.514227,4.498261
-16.660608,165.669296,-12.336369,-40.196896,-40.196896,-40.196896,-30.996719,83.643585,20.568691,-27.399986,102.208916,-4.382593,-22.979162,10.21406,-6.193547,-6.501819,20.524151,4.936599
-17.47452,165.821442,-11.813301,-41.858692,-41.858692,-41.858692,-31.18082,83.664688,21.228167,-28.069201,102.474289,-4.209661,-22.984932,10.205531,-6.194168,-9.120597,20.424421,5.555495
-18.256441,165.971924,-11.287351,-43.475204,-43.475204,-43.475204,-31.325865,83.654747,21.854555,-29.393494,103.781548,-4.714579,-23.022953,10.222212,-6.170567,-11.230639,20.864487,6.468936
-19.022459,166.096283,-10.70795,-45.065655,-45.065655,-45.065655,-31.406038,83.593185,22.389231,-30.005133,103.945175,-4.523893,-23.026169,10.220837,-6.17346,-13.859641,20.540585,7.40847
-19.779856,166.229141,-10.120656,-46.602917,-46.602917,-46.602917,-31.468782,83.49881,22.875751,-31.320314,104.910187,-4.993923,-23.068676,10.251163,-6.188385,-16.537823,20.13386,8.56225
-20.561104,166.360764,-9.531982,-48.102413,-48.102413,-48.102413,-31.507376,83.393288,23.28339,-31.998026,105.128181,-4.838485,-23.074919,10.247402,-6.2042,-19.266062,19.756538,9.880529
-21.298084,166.455994,-8.904158,-49.53006,-49.53006,-49.53006,-31.487425,83.180855,23.69939,-33.196957,105.887306,-5.166688,-23.090748,10.276402,-6.233033,-21.946451,19.32929,11.358286
-22.027258,166.531296,-8.257964,-50.910007,-50.910007,-50.910007,-31.43359,82.9086,24.144987,-33.999298,106.20742,-5.089464,-23.075466,10.218435,-6.22961,-24.53406,18.808689,13.027896
-22.758663,166.591507,-7.582619,-52.226593,-52.226593,-52.226593,-31.388243,82.608673,24.597055,-35.122021,106.773438,-5.256662,-23.081884,10.214188,-6.256327,-27.247189,18.37384,14.80208
-23.505732,166.663254,-6.910456,-53.485111,-53.485111,-53.485111,-31.38216,82.333504,25.060221,-35.84753,106.963562,-5.072413,-23.129871,10.2476,-6.27791,-29.857904,18.00938,16.643955
-24.220564,166.697006,-6.190893,-54.677166,-54.677166,-54.677166,-31.340225,82.022705,25.528053,-36.288002,106.540321,-4.546814,-23.125227,10.251636,-6.307644,-32.455196,17.784054,18.495403
-24.907284,166.718536,-5.43561,-55.800426,-55.800426,-55.800426,-31.2848,81.64399,26.033358,-36.996876,106.549965,-4.301044,-23.096806,10.190185,-6.31632,-34.836029,17.466869,20.387018
-25.610415,166.723587,-4.667571,-56.878689,-56.878689,-56.878689,-31.251205,81.290367,26.508081,-37.631279,106.588165,-3.988697,-23.104887,10.177841,-6.337514,-37.264942,17.52393,22.187677
-26.327421,166.747757,-3.881003,-57.889126,-57.889126,-57.889126,-31.24398,80.921104,26.929432,-38.370518,106.742783,-3.74815,-23.164909,10.228972,-6.390419,-39.495815,17.569122,23.844677
-27.031748,166.738174,-3.069143,-58.884693,-58.884693,-58.884693,-31.215137,80.50264,27.32015,-38.577244,105.954857,-2.818251,-23.170126,10.224232,-6.436639,-41.69339,17.735302,25.352713
-27.723354,166.718567,-2.220165,-59.811398,-59.811398,-59.811398,-31.162905,80.028244,27.692799,-39.34948,105.979469,-2.52803,-23.144785,10.158561,-6.447021,-43.573101,17.880838,26.727869
-28.415522,166.683853,-1.351587,-60.703571,-60.703571,-60.703571,-31.155602,79.558777,27.985506,-39.634415,105.359879,-1.648088,-23.140842,10.148806,-6.465178,-45.272499,18.205677,27.888144
-29.127539,166.651276,-0.474211,-61.524254,-61.524254,-61.524254,-31.209496,79.128784,28.215145,-40.377678,105.278824,-1.240497,-23.164152,10.183545,-6.51691,-46.807236,18.390678,28.846159
-29.824865,166.582397,0.438482,-62.302612,-62.302612,-62.302612,-31.283869,78.674065,28.38582,-40.649979,104.613045,-0.235352,-23.163576,10.173075,-6.561282,-48.114597,18.463505,29.668264
-30.505955,166.488998,1.395364,-63.013096,-63.013096,-63.013096,-31.408316,78.228256,28.594,-41.445255,104.549126,0.215469,-23.162123,10.167873,-6.612471,-49.113842,18.413948,30.375195
-31.20373,166.384949,2.363923,-63.667812,-63.667812,-63.667812,-31.57155,77.798584,28.746531,-41.79866,103.916985,1.229211,-23.188854,10.148648,-6.660131,-49.860298,18.16231,30.919231
-31.899981,166.261963,3.356855,-64.285423,-64.285423,-64.285423,-31.833143,77.404205,28.932486,-42.617073,103.842888,1.782292,-23.175827,10.131624,-6.78641,-50.447578,17.627562,31.038832
-32.584068,166.111816,4.364776,-64.835068,-64.835068,-64.835068,-32.101021,76.993332,29.103958,-43.114201,103.306206,2.855048,-23.227697,10.153371,-6.7605,-50.904049,16.911493,31.054144
-33.235939,165.943542,5.421621,-65.350655,-65.350655,-65.350655,-32.457138,76.588104,29.371153,-43.960018,103.226151,3.547348,-23.233582,10.111062,-6.766111,-51.288334,16.546528,31.0893
-33.894562,165.835114,6.453044,-65.77356,-65.77356,-65.77356,-32.84787,76.223,29.629633,-44.564857,102.868492,4.556596,-23.303993,10.151576,-6.781192,-51.65271,16.265295,31.022593
-34.570644,165.817047,7.516734,-66.14994,-66.14994,-66.14994,-33.350685,75.952766,30.009571,-45.296791,102.81694,5.439875,-23.383177,10.163924,-6.81144,-51.802399,16.132391,31.004833
-35.246265,165.884766,8.566369,-66.438568,-66.438568,-66.438568,-33.830402,75.770851,30.408243,-45.898857,102.619484,6.582917,-23.516722,10.226322,-6.868982,-51.833099,15.942308,30.937586
-35.91906,166.018433,9.634565,-66.653839,-66.653839,-66.653839,-34.353752,75.714165,30.949219,-46.676514,102.959709,7.379,-23.714418,10.297717,-6.914974,-51.921627,15.898924,31.032476
-36.561066,166.193527,10.67257,-66.782341,-66.782341,-66.782341,-34.859444,75.75621,31.530039,-47.288254,102.979073,8.471783,-23.943697,10.378139,-7.004856,-51.932087,15.810914,31.009254
-37.186497,166.403381,11.688995,-66.797668,-66.797668,-66.797668,-35.392967,75.931023,32.178303,-47.944214,103.341919,9.301135,-24.24312,10.46486,-7.053152,-51.985184,15.738851,31.014399
-37.77906,166.640656,12.683722,-66.742599,-66.742599,-66.742599,-35.970348,76.189079,32.876713,-48.480389,103.40049,10.41276,-24.618935,10.579139,-7.031606,-51.950695,15.76693,31.001991
-38.369553,166.901367,13.628703,-66.575684,-66.575684,-66.575684,-36.663887,76.549736,33.644283,-49.069935,103.628555,11.294236,-25.074173,10.754491,-6.986231,-52.006557,15.727493,30.982759
-38.927692,167.149277,14.564593,-66.413673,-66.413673,-66.413673,-37.413418,76.940079,34.475784,-49.52536,103.563698,12.543072,-25.552412,10.937161,-6.91496,-51.992119,15.714091,30.958654
-39.488636,167.388092,15.430882,-66.185555,-66.185555,-66.185555,-38.292664,77.375694,35.409283,-50.115707,103.798767,13.345583,-26.071764,11.229736,-6.853676,-52.019451,15.680401,30.955889
-40.024078,167.578873,16.298193,-65.975258,-65.975258,-65.975258,-39.207497,77.841354,36.414162,-50.593567,103.811958,14.494562,-26.64477,11.54489,-6.758351,-52.020672,15.704077,30.983292
-40.560165,167.750214,17.077972,-65.765678,-65.765678,-65.765678,-40.231426,78.292435,37.497677,-51.085537,103.92347,15.344656,-27.242676,11.912593,-6.646778,-52.04401,15.679369,30.947525
-41.082722,167.869629,17.871267,-65.570793,-65.570793,-65.570793,-41.266827,78.755913,38.64505,-51.511856,103.909531,16.357512,-27.975046,12.28913,-6.501817,-52.068836,15.704823,30.9622
-41.590145,167.973694,18.621883,-65.433212,-65.433212,-65.433212,-42.330387,79.18499,39.82362,-51.830734,103.815765,17.372448,-28.715494,12.733045,-6.271533,-52.068928,15.660641,30.962475
-42.094803,168.047211,19.359035,-65.298134,-65.298134,-65.298134,-43.373688,79.624809,41.012016,-52.130787,103.677147,18.448206,-29.601572,13.239924,-5.937205,-52.076073,15.657166,30.958136
-42.593292,168.122375,20.046049,-65.203598,-65.203598,-65.203598,-44.411388,80.044601,42.193859,-52.511314,103.688889,19.294706,-30.511118,13.939347,-5.512716,-52.080887,15.636732,30.956274
-43.077957,168.173904,20.724787,-65.114464,-65.114464,-65.114464,-45.433933,80.48288,43.396149,-52.794941,103.557381,20.36097,-31.635649,14.843844,-5.066883,-52.071419,15.646478,30.95303
-43.54623,168.219589,21.365606,-65.025864,-65.025864,-65.025864,-46.441002,80.928619,44.624062,-53.1161,103.571869,21.236652,-33.171871,16.046762,-4.38854,-52.075596,15.629386,30.966522
-44.00938,168.264389,21.98218,-64.932953,-64.932953,-64.932953,-47.399033,81.377541,45.848927,-53.383896,103.487686,22.265392,-35.05357,16.875387,-3.472599,-52.084312,15.640169,30.967323
-44.445618,168.312637,22.583038,-64.879585,-64.879585,-64.879585,-48.328156,81.822556,47.106453,-53.630043,103.513977,23.157541,-36.851517,17.498262,-2.299909,-52.065922,15.594395,31.010902
-44.874283,168.391891,23.155552,-64.815598,-64.815598,-64.815598,-49.21471,82.278915,48.373005,-53.853928,103.469978,24.156704,-38.726833,17.989378,-1.117202,-52.064247,15.610898,31.032814
-45.300716,168.488632,23.687523,-64.731445,-64.731445,-64.731445,-50.113483,82.785873,49.677635,-54.090298,103.558846,25.014585,-40.831699,18.409943,0.202678,-52.091599,15.609527,31.051666
-45.71553,168.601868,24.224207,-64.65284,-64.65284,-64.65284,-50.975197,83.309258,50.99194,-54.347561,103.615662,25.950592,-43.067905,18.762224,1.789402,-52.112667,15.618876,31.082829
-46.115406,168.718674,24.725388,-64.832809,-64.832809,-64.832809,-51.832958,83.88015,52.31691,-54.539932,103.693329,26.782396,-45.364388,19.023382,3.37116,-52.123943,15.591158,31.114706
-46.502769,168.856247,25.241573,-64.774239,-64.774239,-64.774239,-52.676567,84.514534,53.631027,-54.685684,103.642967,27.762093,-47.72747,19.122934,5.072899,-52.147491,15.609157,31.154873
-46.884766,168.982056,25.724216,-64.752876,-64.752876,-64.752876,-53.513039,85.174408,54.946655,-54.859917,103.693352,28.5441,-50.116211,19.137272,6.814658,-52.153835,15.596503,31.184038
-47.252621,169.104874,26.220886,-64.735619,-64.735619,-64.735619,-54.315273,85.889999,56.262135,-55.022442,103.721313,29.405895,-52.58717,19.110197,8.65551,-52.176556,15.588936,31.201191
-47.610455,169.213776,26.708076,-64.7631,-64.7631,-64.7631,-55.106335,86.597305,57.617569,-55.162739,103.738686,30.199785,-55.032959,19.072538,10.616559,-52.189999,15.56883,31.23785
-47.970345,169.323166,27.205608,-64.838623,-64.838623,-64.838623,-55.875141,87.346207,58.965736,-55.305725,103.733437,31.068272,-57.565605,19.023922,12.637716,-52.212017,15.577611,31.282537
-48.307484,169.408447,27.718035,-64.972954,-64.972954,-64.972954,-56.599861,88.068993,60.277332,-55.43232,103.746819,31.838619,-60.000504,18.986506,14.752944,-52.197365,15.540563,31.367844
-48.639812,169.498596,28.223539,-65.151558,-65.151558,-65.151558,-57.280827,88.815147,61.522778,-55.591457,103.799721,32.564545,-62.430882,18.939611,16.980986,-52.194149,15.53283,31.411678
-48.964802,169.572144,28.744867,-65.419876,-65.419876,-65.419876,-57.92585,89.533165,62.717655,-55.669449,103.727386,33.390877,-64.753357,18.957962,19.386154,-52.192902,15.517488,31.488001
-49.284931,169.656403,29.264536,-65.726204,-65.726204,-65.726204,-58.509705,90.22596,63.836834,-55.797512,103.708908,34.230167,-66.941505,18.960241,21.854851,-52.193268,15.510737,31.523804
-49.597668,169.729477,29.772058,-66.120422,-66.120422,-66.120422,-59.052029,90.892326,64.915863,-55.891541,103.695129,35.003471,-69.013802,19.078621,24.481815,-52.208191,15.488512,31.568026
-49.890831,169.807739,30.296255,-66.542572,-66.542572,-66.542572,-59.53796,91.517395,65.943962,-55.97681,103.642914,35.785473,-70.918304,19.313007,27.149405,-52.224277,15.469748,31.615509
-50.169575,169.888672,30.800177,-67.036026,-67.036026,-67.036026,-60.002331,92.14328,66.90741,-56.688118,104.613258,35.268848,-72.522865,19.378799,30.143904,-52.260681,15.462233,31.670391
-50.423119,169.979401,31.325481,-67.548035,-67.548035,-67.548035,-60.402252,92.694397,67.815483,-56.84148,104.637115,35.975941,-74.0019,19.743637,32.859444,-52.16058,15.589542,31.776861
-50.663788,170.076065,31.819828,-68.087303,-68.087303,-68.087303,-60.763935,93.222107,68.660042,-57.091068,104.838875,36.422264,-75.14563,20.080908,35.63776,-52.130085,15.579654,31.837992
-50.893684,170.195679,32.347263,-68.651733,-68.651733,-68.651733,-61.071842,93.684509,69.455711,-57.251846,104.877876,37.111759,-76.106857,20.49695,38.158485,-52.139614,15.575719,31.906265
-51.110161,170.327377,32.843262,-69.214813,-69.214813,-69.214813,-61.349194,94.117096,70.202301,-57.504997,105.074898,37.593651,-76.849083,20.860668,40.758121,-52.16328,15.599224,31.991856
-51.31266,170.46785,33.369755,-69.764824,-69.764824,-69.764824,-61.557415,94.478973,70.909012,-57.674545,105.13884,38.287334,-77.30481,21.22592,43.076717,-52.178551,15.614688,32.068855
-51.506062,170.613724,33.878349,-70.29834,-70.29834,-70.29834,-61.733047,94.818848,71.594254,-57.939205,105.344833,38.791241,-77.524246,21.54442,45.511078,-52.195229,15.616505,32.187504
-51.702061,170.771896,34.408661,-70.816498,-70.816498,-70.816498,-61.850086,95.131409,72.25058,-58.131424,105.418961,39.448822,-77.499077,21.951818,47.641663,-52.252396,15.618433,32.28801
-51.894749,170.941025,34.927433,-71.325623,-71.325623,-71.325623,-61.967823,95.447502,72.892517,-58.391495,105.616211,39.975456,-77.274414,22.217066,49.738716,-52.296158,15.632375,32.423466
-52.096706,171.107773,35.459629,-71.81739,-71.81739,-71.81739,-62.032734,95.740784,73.50528,-58.597332,105.711479,40.663864,-76.864021,22.418871,51.52277,-52.27721,15.669301,32.503948
-52.301968,171.267609,35.972847,-72.332695,-72.332695,-72.332695,-62.077747,96.013802,74.084221,-58.856655,105.914154,41.256096,-76.407661,22.505196,53.239536,-52.294266,15.685812,32.620342
-52.513741,171.408432,36.497963,-72.8517,-72.8517,-72.8517,-62.08662,96.260864,74.631897,-59.078823,106.036896,42.017223,-75.755714,22.541578,54.606064,-52.363224,15.700919,32.731892
-52.735153,171.542618,37.00127,-73.412918,-73.412918,-73.412918,-62.079567,96.472008,75.11821,-59.302265,106.175735,42.729195,-75.121758,22.430038,55.8344,-52.425606,15.732559,32.814201
-52.962849,171.655334,37.523075,-73.988174,-73.988174,-73.988174,-62.039032,96.644279,75.580391,-59.462589,106.267853,43.495453,-74.349762,22.195002,56.699356,-52.385609,15.777462,32.834915
-53.203182,171.751358,38.030678,-74.625458,-74.625458,-74.625458,-61.975307,96.768471,75.993301,-59.672039,106.374481,44.274677,-73.650528,21.764399,57.214783,-52.413536,15.819045,32.911465
